year,quarter,district,open_rate,close_rate
2015,3,1000860,92,38
2015,3,1000859,82,48
2015,3,1000858,88,47
2015,3,1000857,88,44
2015,3,1000856,102,45
2015,3,1000855,67,43
2015,3,1000854,103,49
2015,3,1000853,103,45
2015,3,1000852,85,45
2015,3,1000851,97,43
2015,3,1000850,99,41
2015,3,1000849,103,44
2015,3,1000848,111,47
2015,3,1000847,87,42
2015,3,1000846,89,47
2015,3,1000845,97,44
2015,3,1000844,111,46
2015,3,1000843,132,70
2015,3,1000842,115,62
2015,3,1000841,120,67
2015,3,1000840,126,50
2015,3,1000839,80,44
2015,3,1000838,90,50
2015,3,1000837,88,46
2015,3,1000836,101,47
2015,3,1000835,108,52
2015,3,1000834,102,46
2015,3,1000833,94,46
2015,3,1000832,102,47
2015,3,1000831,101,45
2015,3,1000830,103,45
2015,3,1000829,102,47
2015,3,1000828,86,43
2015,3,1000827,94,44
2015,3,1000826,98,44
2015,3,1000825,91,40
2015,3,1000824,113,46
2015,3,1000823,90,47
2015,3,1000822,82,53
2015,3,1000821,87,42
2015,3,1000820,74,40
2015,3,1000819,138,54
2015,3,1000818,92,51
2015,3,1000817,102,49
2015,3,1000816,85,51
2015,3,1000815,93,47
2015,3,1000814,82,47
2015,3,1000813,77,63
2015,3,1000812,89,46
2015,3,1000811,84,41
2015,3,1000810,76,46
2015,3,1000809,101,47
2015,3,1000808,94,47
2015,3,1000807,86,55
2015,3,1000806,73,44
2015,3,1000805,113,85
2015,3,1000804,99,53
2015,3,1000803,90,47
2015,3,1000802,101,52
2015,3,1000801,99,50
2015,3,1000800,98,47
2015,3,1000799,81,49
2015,3,1000798,111,47
2015,3,1000797,90,44
2015,3,1000796,92,46
2015,3,1000795,114,46
2015,3,1000794,91,54
2015,3,1000793,94,49
2015,3,1000792,87,35
2015,3,1000791,108,60
2015,3,1000790,107,50
2015,3,1000789,106,54
2015,3,1000788,79,45
2015,3,1000787,118,55
2015,3,1000786,91,44
2015,3,1000785,76,53
2015,3,1000784,95,53
2015,3,1000783,88,44
2015,3,1000782,84,45
2015,3,1000781,82,45
2015,3,1000780,86,52
2015,3,1000779,84,44
2015,3,1000778,114,55
2015,3,1000777,92,54
2015,3,1000776,121,55
2015,3,1000775,131,62
2015,3,1000774,97,47
2015,3,1000773,108,45
2015,3,1000772,86,44
2015,3,1000771,74,45
2015,3,1000770,90,47
2015,3,1000769,79,47
2015,3,1000768,113,47
2015,3,1000767,89,52
2015,3,1000766,103,45
2015,3,1000765,118,47
2015,3,1000764,111,52
2015,3,1000763,95,72
2015,3,1000762,149,73
2015,3,1000761,71,49
2015,3,1000760,81,54
2015,3,1000759,94,43
2015,3,1000758,111,49
2015,3,1000757,101,50
2015,3,1000756,99,46
2015,3,1000755,72,43
2015,3,1000754,92,44
2015,3,1000753,125,40
2015,3,1000752,84,39
2015,3,1000751,102,49
2015,3,1000750,108,55
2015,3,1000749,104,47
2015,3,1000748,104,47
2015,3,1000747,88,46
2015,3,1000746,84,56
2015,3,1000745,83,49
2015,3,1000744,114,42
2015,3,1000743,88,47
2015,3,1000742,97,56
2015,3,1000741,98,46
2015,3,1000740,95,49
2015,3,1000739,97,42
2015,3,1000738,87,45
2015,3,1000737,93,47
2015,3,1000736,112,59
2015,3,1000735,97,54
2015,3,1000734,74,43
2015,3,1000733,101,48
2015,3,1000732,93,50
2015,3,1000731,84,52
2015,3,1000730,94,43
2015,3,1000729,87,48
2015,3,1000728,112,43
2015,3,1000727,123,39
2015,3,1000726,96,45
2015,3,1000725,111,55
2015,3,1000724,94,53
2015,3,1000723,122,43
2015,3,1000722,120,49
2015,3,1000721,108,68
2015,3,1000720,69,53
2015,3,1000719,95,41
2015,3,1000718,98,39
2015,3,1000717,101,51
2015,3,1000716,126,68
2015,3,1000715,84,55
2015,3,1000714,92,41
2015,3,1000713,95,56
2015,3,1000712,101,46
2015,3,1000711,114,42
2015,3,1000710,106,50
2015,3,1000709,106,47
2015,3,1000708,97,44
2015,3,1000707,72,43
2015,3,1000706,115,49
2015,3,1000705,110,47
2015,3,1000704,106,45
2015,3,1000703,90,50
2015,3,1000702,79,38
2015,3,1000701,109,40
2015,3,1000700,131,54
2015,3,1000699,85,52
2015,3,1000698,125,47
2015,3,1000697,104,38
2015,3,1000696,112,49
2015,3,1000695,97,45
2015,3,1000694,108,40
2015,3,1000693,71,42
2015,3,1000692,93,44
2015,3,1000691,96,45
2015,3,1000690,81,49
2015,3,1000689,74,48
2015,3,1000688,87,47
2015,3,1000687,125,52
2015,3,1000686,73,46
2015,3,1000685,92,69
2015,3,1000684,114,51
2015,3,1000683,103,39
2015,3,1000682,89,47
2015,3,1000681,109,47
2015,3,1000680,108,48
2015,3,1000679,98,44
2015,3,1000678,95,43
2015,3,1000677,110,52
2015,3,1000676,116,60
2015,3,1000675,93,42
2015,3,1000674,89,43
2015,3,1000673,100,46
2015,3,1000672,89,44
2015,3,1000671,85,42
2015,3,1000670,97,50
2015,3,1000669,90,49
2015,3,1000668,90,57
2015,3,1000667,81,40
2015,3,1000666,91,44
2015,3,1000665,109,50
2015,3,1000664,94,50
2015,3,1000663,98,50
2015,3,1000662,92,46
2015,3,1000661,86,44
2015,3,1000660,113,42
2015,3,1000659,91,40
2015,3,1000658,95,45
2015,3,1000657,105,54
2015,3,1000656,100,39
2015,3,1000655,94,46
2015,3,1000654,103,48
2015,3,1000653,79,46
2015,3,1000652,87,48
2015,3,1000651,99,64
2015,3,1000650,100,47
2015,3,1000649,112,66
2015,3,1000648,80,45
2015,3,1000647,106,53
2015,3,1000646,89,50
2015,3,1000645,82,44
2015,3,1000644,86,50
2015,3,1000643,67,50
2015,3,1000642,81,52
2015,3,1000641,105,47
2015,3,1000640,110,39
2015,3,1000639,83,48
2015,3,1000638,95,42
2015,3,1000637,97,50
2015,3,1000636,103,48
2015,3,1000635,122,46
2015,3,1000634,78,51
2015,3,1000633,103,41
2015,3,1000632,107,45
2015,3,1000631,96,43
2015,3,1000630,85,41
2015,3,1000629,108,48
2015,3,1000628,106,48
2015,3,1000627,87,41
2015,3,1000626,83,44
2015,3,1000625,97,51
2015,3,1000624,99,42
2015,3,1000623,76,60
2015,3,1000622,90,47
2015,3,1000621,92,48
2015,3,1000620,92,49
2015,3,1000619,105,41
2015,3,1000618,98,41
2015,3,1000617,102,48
2015,3,1000616,100,42
2015,3,1000615,95,48
2015,3,1000614,99,51
2015,3,1000613,103,46
2015,3,1000612,109,47
2015,3,1000611,108,55
2015,3,1000610,87,42
2015,3,1000609,86,44
2015,3,1000608,87,46
2015,3,1000607,76,48
2015,3,1000606,83,42
2015,3,1000605,93,44
2015,3,1000604,90,44
2015,3,1000603,77,44
2015,3,1000602,98,52
2015,3,1000601,97,55
2015,3,1000600,110,49
2015,3,1000599,105,42
2015,3,1000598,78,48
2015,3,1000597,99,49
2015,3,1000596,85,49
2015,3,1000595,100,48
2015,3,1000594,88,44
2015,3,1000593,77,43
2015,3,1000592,100,44
2015,3,1000591,75,46
2015,3,1000590,81,43
2015,3,1000589,98,48
2015,3,1000588,92,44
2015,3,1000587,73,40
2015,3,1000586,100,50
2015,3,1000585,86,40
2015,3,1000584,71,40
2015,3,1000583,83,34
2015,3,1000582,92,44
2015,3,1000581,90,38
2015,3,1000580,83,42
2015,3,1000579,77,48
2015,3,1000578,102,46
2015,3,1000577,87,47
2015,3,1000576,86,48
2015,3,1000575,80,43
2015,3,1000574,93,43
2015,3,1000573,86,44
2015,3,1000572,92,48
2015,3,1000571,77,38
2015,3,1000570,85,45
2015,3,1000569,76,41
2015,3,1000568,128,53
2015,3,1000567,124,47
2015,3,1000566,81,44
2015,3,1000565,107,40
2015,3,1000564,86,43
2015,3,1000563,93,47
2015,3,1000562,82,40
2015,3,1000561,71,44
2015,3,1000560,71,45
2015,3,1000559,77,46
2015,3,1000558,88,46
2015,3,1000557,76,39
2015,3,1000556,80,43
2015,3,1000555,95,43
2015,3,1000554,95,40
2015,3,1000553,85,48
2015,3,1000552,98,43
2015,3,1000551,96,53
2015,3,1000550,109,42
2015,3,1000549,91,39
2015,3,1000548,113,53
2015,3,1000547,96,45
2015,3,1000546,96,42
2015,3,1000545,110,48
2015,3,1000544,122,38
2015,3,1000543,84,42
2015,3,1000542,104,49
2015,3,1000541,89,40
2015,3,1000540,109,47
2015,3,1000539,87,47
2015,3,1000538,71,57
2015,3,1000537,107,43
2015,3,1000536,95,46
2015,3,1000535,138,49
2015,3,1000534,94,47
2015,3,1000533,86,45
2015,3,1000532,82,47
2015,3,1000531,94,46
2015,3,1000530,92,43
2015,3,1000529,84,41
2015,3,1000528,79,42
2015,3,1000527,72,52
2015,3,1000526,86,51
2015,3,1000525,76,42
2015,3,1000524,99,38
2015,3,1000523,91,42
2015,3,1000522,75,40
2015,3,1000521,90,41
2015,3,1000520,85,44
2015,3,1000519,85,42
2015,3,1000518,86,45
2015,3,1000517,70,47
2015,3,1000516,129,50
2015,3,1000515,88,50
2015,3,1000514,87,48
2015,3,1000513,116,47
2015,3,1000512,89,49
2015,3,1000511,99,45
2015,3,1000510,98,41
2015,3,1000509,92,43
2015,3,1000508,96,44
2015,3,1000507,114,43
2015,3,1000506,117,53
2015,3,1000505,70,54
2015,3,1000504,78,48
2015,3,1000503,83,39
2015,3,1000502,76,50
2015,3,1000501,84,45
2015,3,1000500,86,43
2015,3,1000499,78,47
2015,3,1000498,88,48
2015,3,1000497,65,40
2015,3,1000496,79,47
2015,3,1000495,54,41
2015,3,1000494,47,44
2015,3,1000493,84,43
2015,3,1000492,76,45
2015,3,1000491,70,44
2015,3,1000490,107,48
2015,3,1000489,123,62
2015,3,1000488,79,44
2015,3,1000487,96,54
2015,3,1000486,109,55
2015,3,1000485,66,41
2015,3,1000484,62,43
2015,3,1000483,41,38
2015,3,1000482,95,43
2015,3,1000481,85,40
2015,3,1000480,99,47
2015,3,1000479,95,41
2015,3,1000478,105,47
2015,3,1000477,66,53
2015,3,1000476,80,41
2015,3,1000475,79,40
2015,3,1000474,113,48
2015,3,1000473,96,46
2015,3,1000472,112,51
2015,3,1000471,87,42
2015,3,1000470,42,54
2015,3,1000469,74,42
2015,3,1000468,55,51
2015,3,1000467,87,46
2015,3,1000466,76,42
2015,3,1000465,72,48
2015,3,1000464,109,62
2015,3,1000463,106,54
2015,3,1000462,100,53
2015,3,1000461,100,43
2015,3,1000460,109,45
2015,3,1000459,108,47
2015,3,1000458,93,53
2015,3,1000457,85,58
2015,3,1000456,94,69
2015,3,1000455,111,47
2015,3,1000454,101,54
2015,3,1000453,143,62
2015,3,1000452,110,53
2015,3,1000451,82,55
2015,3,1000450,128,47
2015,3,1000449,103,49
2015,3,1000448,109,54
2015,3,1000447,88,44
2015,3,1000446,96,49
2015,3,1000445,85,55
2015,3,1000444,159,71
2015,3,1000443,106,45
2015,3,1000442,95,53
2015,3,1000441,104,51
2015,3,1000440,130,57
2015,3,1000439,125,56
2015,3,1000438,133,52
2015,3,1000437,77,43
2015,3,1000436,91,57
2015,3,1000435,110,54
2015,3,1000434,99,59
2015,3,1000433,101,47
2015,3,1000432,76,38
2015,3,1000431,86,42
2015,3,1000430,80,41
2015,3,1000429,96,54
2015,3,1000428,118,49
2015,3,1000427,91,45
2015,3,1000426,91,45
2015,3,1000425,92,47
2015,3,1000424,102,55
2015,3,1000423,96,42
2015,3,1000422,112,52
2015,3,1000421,117,47
2015,3,1000420,92,49
2015,3,1000419,109,46
2015,3,1000418,103,49
2015,3,1000417,91,45
2015,3,1000416,77,42
2015,3,1000415,73,46
2015,3,1000414,105,51
2015,3,1000413,95,47
2015,3,1000412,113,55
2015,3,1000411,80,45
2015,3,1000410,80,54
2015,3,1000409,82,47
2015,3,1000408,107,52
2015,3,1000407,102,50
2015,3,1000406,87,42
2015,3,1000405,86,46
2015,3,1000404,83,47
2015,3,1000403,82,43
2015,3,1000402,85,53
2015,3,1000401,94,43
2015,3,1000400,91,37
2015,3,1000399,86,44
2015,3,1000398,89,51
2015,3,1000397,124,53
2015,3,1000396,86,46
2015,3,1000395,101,46
2015,3,1000394,99,49
2015,3,1000393,87,45
2015,3,1000392,105,54
2015,3,1000391,75,40
2015,3,1000390,96,43
2015,3,1000389,91,50
2015,3,1000388,105,48
2015,3,1000387,83,45
2015,3,1000386,76,42
2015,3,1000385,90,52
2015,3,1000384,98,40
2015,3,1000383,79,40
2015,3,1000382,86,40
2015,3,1000381,76,47
2015,3,1000380,85,49
2015,3,1000379,99,46
2015,3,1000378,93,44
2015,3,1000377,73,38
2015,3,1000376,86,53
2015,3,1000375,100,41
2015,3,1000374,111,49
2015,3,1000373,86,39
2015,3,1000372,87,45
2015,3,1000371,85,44
2015,3,1000370,84,49
2015,3,1000369,92,44
2015,3,1000368,82,54
2015,3,1000367,76,48
2015,3,1000366,102,49
2015,3,1000365,101,47
2015,3,1000364,92,51
2015,3,1000363,79,48
2015,3,1000362,78,41
2015,3,1000361,110,41
2015,3,1000360,86,44
2015,3,1000359,72,47
2015,3,1000358,88,44
2015,3,1000357,91,46
2015,3,1000356,93,42
2015,3,1000355,84,42
2015,3,1000354,87,40
2015,3,1000353,74,38
2015,3,1000352,103,44
2015,3,1000351,86,39
2015,3,1000350,80,35
2015,3,1000349,96,43
2015,3,1000348,96,39
2015,3,1000347,86,45
2015,3,1000346,92,45
2015,3,1000345,92,51
2015,3,1000344,93,46
2015,3,1000343,91,42
2015,3,1000342,79,35
2015,3,1000341,100,46
2015,3,1000340,77,44
2015,3,1000339,88,40
2015,3,1000338,99,52
2015,3,1000337,97,47
2015,3,1000336,94,45
2015,3,1000335,91,39
2015,3,1000334,92,52
2015,3,1000333,88,51
2015,3,1000332,104,58
2015,3,1000331,126,48
2015,3,1000330,77,39
2015,3,1000329,102,49
2015,3,1000328,91,47
2015,3,1000327,82,37
2015,3,1000326,75,40
2015,3,1000325,85,50
2015,3,1000324,94,42
2015,3,1000323,93,42
2015,3,1000322,82,47
2015,3,1000321,112,55
2015,3,1000320,93,46
2015,3,1000319,89,39
2015,3,1000318,102,48
2015,3,1000317,107,47
2015,3,1000316,93,40
2015,3,1000315,100,39
2015,3,1000314,92,43
2015,3,1000313,93,49
2015,3,1000312,122,47
2015,3,1000311,106,63
2015,3,1000310,84,53
2015,3,1000309,94,51
2015,3,1000308,90,42
2015,3,1000307,126,50
2015,3,1000306,59,39
2015,3,1000305,110,47
2015,3,1000304,108,64
2015,3,1000303,107,55
2015,3,1000302,93,51
2015,3,1000301,95,50
2015,3,1000300,112,55
2015,3,1000299,94,62
2015,3,1000298,119,62
2015,3,1000297,110,60
2015,3,1000296,121,52
2015,3,1000295,91,45
2015,3,1000294,86,44
2015,3,1000293,75,54
2015,3,1000292,91,52
2015,3,1000291,83,46
2015,3,1000290,69,43
2015,3,1000289,99,58
2015,3,1000288,81,50
2015,3,1000287,113,48
2015,3,1000286,110,52
2015,3,1000285,97,50
2015,3,1000284,86,50
2015,3,1000283,109,58
2015,3,1000282,92,58
2015,3,1000281,77,50
2015,3,1000280,77,55
2015,3,1000279,66,42
2015,3,1000278,91,51
2015,3,1000277,72,42
2015,3,1000276,102,47
2015,3,1000275,102,36
2015,3,1000274,111,45
2015,3,1000273,102,54
2015,3,1000272,119,70
2015,3,1000271,112,58
2015,3,1000270,95,42
2015,3,1000269,93,48
2015,3,1000268,85,51
2015,3,1000267,130,56
2015,3,1000266,114,54
2015,3,1000265,127,41
2015,3,1000264,112,43
2015,3,1000263,107,56
2015,3,1000262,110,38
2015,3,1000261,130,54
2015,3,1000260,91,40
2015,3,1000259,86,40
2015,3,1000258,107,42
2015,3,1000257,98,42
2015,3,1000256,84,44
2015,3,1000255,76,49
2015,3,1000254,118,50
2015,3,1000253,93,42
2015,3,1000252,87,42
2015,3,1000251,85,45
2015,3,1000250,102,55
2015,3,1000249,101,45
2015,3,1000248,95,42
2015,3,1000247,93,41
2015,3,1000246,91,47
2015,3,1000245,89,44
2015,3,1000244,97,42
2015,3,1000243,79,47
2015,3,1000242,97,44
2015,3,1000241,88,49
2015,3,1000240,86,45
2015,3,1000239,94,39
2015,3,1000238,80,48
2015,3,1000237,98,49
2015,3,1000236,77,50
2015,3,1000235,103,53
2015,3,1000234,101,44
2015,3,1000233,98,41
2015,3,1000232,95,45
2015,3,1000231,113,47
2015,3,1000230,98,43
2015,3,1000229,98,41
2015,3,1000228,112,46
2015,3,1000227,89,55
2015,3,1000226,81,53
2015,3,1000225,69,44
2015,3,1000224,81,48
2015,3,1000223,64,47
2015,3,1000222,108,50
2015,3,1000221,98,54
2015,3,1000220,94,48
2015,3,1000219,131,62
2015,3,1000218,91,50
2015,3,1000217,84,43
2015,3,1000216,106,47
2015,3,1000215,98,46
2015,3,1000214,91,41
2015,3,1000213,126,48
2015,3,1000212,105,40
2015,3,1000211,161,76
2015,3,1000210,111,44
2015,3,1000209,129,41
2015,3,1000208,91,60
2015,3,1000207,96,44
2015,3,1000206,116,60
2015,3,1000205,117,49
2015,3,1000204,81,52
2015,3,1000203,109,49
2015,3,1000202,101,41
2015,3,1000201,98,42
2015,3,1000200,99,44
2015,3,1000199,107,41
2015,3,1000198,79,46
2015,3,1000197,93,41
2015,3,1000196,113,41
2015,3,1000195,102,40
2015,3,1000194,110,47
2015,3,1000193,101,44
2015,3,1000192,109,58
2015,3,1000191,135,44
2015,3,1000190,134,51
2015,3,1000189,81,49
2015,3,1000188,87,54
2015,3,1000187,87,66
2015,3,1000186,76,49
2015,3,1000185,92,50
2015,3,1000184,108,49
2015,3,1000183,127,41
2015,3,1000182,108,44
2015,3,1000181,104,50
2015,3,1000180,89,45
2015,3,1000179,71,52
2015,3,1000178,90,44
2015,3,1000177,87,43
2015,3,1000176,82,37
2015,3,1000175,109,44
2015,3,1000174,108,47
2015,3,1000173,100,50
2015,3,1000172,98,54
2015,3,1000171,103,49
2015,3,1000170,96,44
2015,3,1000169,81,45
2015,3,1000168,86,42
2015,3,1000167,87,47
2015,3,1000166,105,49
2015,3,1000165,78,40
2015,3,1000164,109,56
2015,3,1000163,97,48
2015,3,1000162,79,45
2015,3,1000161,89,49
2015,3,1000160,79,40
2015,3,1000159,105,46
2015,3,1000158,91,42
2015,3,1000157,95,44
2015,3,1000156,89,44
2015,3,1000155,85,52
2015,3,1000154,79,48
2015,3,1000153,90,43
2015,3,1000152,94,46
2015,3,1000151,101,54
2015,3,1000150,103,45
2015,3,1000149,110,49
2015,3,1000148,88,45
2015,3,1000147,91,37
2015,3,1000146,93,50
2015,3,1000145,138,53
2015,3,1000144,93,44
2015,3,1000143,80,39
2015,3,1000142,76,43
2015,3,1000141,69,40
2015,3,1000140,98,46
2015,3,1000139,80,51
2015,3,1000138,81,43
2015,3,1000137,89,39
2015,3,1000136,92,44
2015,3,1000135,103,39
2015,3,1000134,101,49
2015,3,1000133,101,47
2015,3,1000132,80,52
2015,3,1000131,126,49
2015,3,1000130,160,55
2015,3,1000129,105,48
2015,3,1000128,88,52
2015,3,1000127,117,42
2015,3,1000126,77,40
2015,3,1000125,78,48
2015,3,1000124,105,48
2015,3,1000123,110,51
2015,3,1000122,110,53
2015,3,1000121,97,50
2015,3,1000120,89,49
2015,3,1000119,95,55
2015,3,1000118,107,46
2015,3,1000117,114,53
2015,3,1000116,91,44
2015,3,1000115,104,48
2015,3,1000114,76,44
2015,3,1000113,80,57
2015,3,1000112,111,49
2015,3,1000111,121,43
2015,3,1000110,102,51
2015,3,1000109,88,50
2015,3,1000108,82,46
2015,3,1000107,118,47
2015,3,1000106,101,46
2015,3,1000105,74,43
2015,3,1000104,83,48
2015,3,1000103,92,56
2015,3,1000102,98,62
2015,3,1000101,97,63
2015,3,1000100,78,48
2015,3,1000099,104,51
2015,3,1000098,102,55
2015,3,1000097,108,58
2015,3,1000096,87,43
2015,3,1000095,123,51
2015,3,1000094,105,49
2015,3,1000093,116,55
2015,3,1000092,73,50
2015,3,1000091,121,51
2015,3,1000090,118,62
2015,3,1000089,89,61
2015,3,1000088,96,45
2015,3,1000087,84,66
2015,3,1000086,94,47
2015,3,1000085,74,45
2015,3,1000084,60,43
2015,3,1000083,157,55
2015,3,1000082,95,55
2015,3,1000081,113,55
2015,3,1000080,98,50
2015,3,1000079,82,48
2015,3,1000078,123,59
2015,3,1000077,109,56
2015,3,1000076,109,60
2015,3,1000075,126,46
2015,3,1000074,86,55
2015,3,1000073,82,44
2015,3,1000072,88,46
2015,3,1000071,72,46
2015,3,1000070,107,58
2015,3,1000069,128,68
2015,3,1000068,104,53
2015,3,1000067,110,50
2015,3,1000066,107,50
2015,3,1000065,105,52
2015,3,1000064,95,52
2015,3,1000063,96,43
2015,3,1000062,99,49
2015,3,1000061,102,52
2015,3,1000060,79,48
2015,3,1000059,121,73
2015,3,1000058,62,43
2015,3,1000057,90,54
2015,3,1000056,119,51
2015,3,1000055,93,37
2015,3,1000054,67,48
2015,3,1000053,79,59
2015,3,1000052,119,56
2015,3,1000051,89,53
2015,3,1000050,107,43
2015,3,1000049,85,45
2015,3,1000048,119,60
2015,3,1000047,121,52
2015,3,1000046,131,49
2015,3,1000045,100,46
2015,3,1000044,110,63
2015,3,1000043,108,45
2015,3,1000042,114,56
2015,3,1000041,99,50
2015,3,1000040,152,51
2015,3,1000039,159,55
2015,3,1000038,102,46
2015,3,1000037,94,53
2015,3,1000036,97,37
2015,3,1000035,93,43
2015,3,1000034,86,46
2015,3,1000033,114,45
2015,3,1000032,94,53
2015,3,1000031,85,44
2015,3,1000030,105,53
2015,3,1000029,119,58
2015,3,1000028,116,55
2015,3,1000027,79,47
2015,3,1000026,82,69
2015,3,1000025,132,71
2015,3,1000024,132,66
2015,3,1000023,104,73
2015,3,1000022,134,53
2015,3,1000021,91,61
2015,3,1000020,103,54
2015,3,1000019,112,44
2015,3,1000018,94,46
2015,3,1000017,153,57
2015,3,1000016,91,51
2015,3,1000015,102,48
2015,3,1000014,148,53
2015,3,1000013,115,48
2015,3,1000012,52,70
2015,3,1000011,108,45
2015,3,1000010,99,40
2015,3,1000009,77,53
2015,3,1000008,57,46
2015,3,1000007,76,53
2015,3,1000006,91,55
2015,3,1000005,72,48
2015,3,1000004,82,56
2015,3,1000003,103,47
2015,3,1000002,107,39
2015,3,1000001,87,54
2015,2,1001496,77,60
2015,2,1001495,81,49
2015,2,1001494,134,59
2015,2,1001493,112,47
2015,2,1001492,126,54
2015,2,1001491,107,55
2015,2,1001490,104,41
2015,2,1001489,98,42
2015,2,1001488,89,42
2015,2,1001487,131,54
2015,2,1001486,136,80
2015,2,1001485,95,42
2015,2,1001484,96,56
2015,2,1001483,95,47
2015,2,1001482,121,49
2015,2,1001481,91,44
2015,2,1001480,94,50
2015,2,1001479,98,45
2015,2,1001478,89,47
2015,2,1001477,115,53
2015,2,1001476,97,42
2015,2,1001475,74,48
2015,2,1001474,112,50
2015,2,1001473,111,62
2015,2,1001472,101,43
2015,2,1001471,91,45
2015,2,1001470,87,57
2015,2,1001469,120,41
2015,2,1001468,102,42
2015,2,1001467,119,71
2015,2,1001466,87,52
2015,2,1001465,167,77
2015,2,1001464,121,59
2015,2,1001463,127,45
2015,2,1001462,103,39
2015,2,1001461,69,48
2015,2,1001460,90,49
2015,2,1001459,99,51
2015,2,1001458,96,48
2015,2,1001457,141,55
2015,2,1001456,97,55
2015,2,1001455,110,49
2015,2,1001454,121,46
2015,2,1001453,78,45
2015,2,1001452,129,52
2015,2,1001451,121,48
2015,2,1001450,98,43
2015,2,1001449,107,53
2015,2,1001448,96,55
2015,2,1001447,112,51
2015,2,1001446,96,50
2015,2,1001445,153,44
2015,2,1001444,86,48
2015,2,1001443,77,60
2015,2,1001442,124,65
2015,2,1001441,142,55
2015,2,1001440,82,49
2015,2,1001439,89,45
2015,2,1001438,93,55
2015,2,1001437,159,63
2015,2,1001436,151,72
2015,2,1001435,127,58
2015,2,1001434,218,40
2015,2,1001433,143,48
2015,2,1001432,107,72
2015,2,1001431,123,47
2015,2,1001430,92,52
2015,2,1001429,100,47
2015,2,1001428,144,50
2015,2,1001427,100,52
2015,2,1001426,125,75
2015,2,1001425,235,0
2015,2,1001424,101,43
2015,2,1001423,147,68
2015,2,1001422,115,57
2015,2,1001421,97,44
2015,2,1001420,109,52
2015,2,1001419,115,55
2015,2,1001418,110,47
2015,2,1001417,109,67
2015,2,1001416,63,60
2015,2,1001415,98,47
2015,2,1001414,103,54
2015,2,1001413,93,49
2015,2,1001412,123,50
2015,2,1001411,97,47
2015,2,1001410,113,55
2015,2,1001409,122,50
2015,2,1001408,71,44
2015,2,1001407,110,59
2015,2,1001406,98,44
2015,2,1001405,110,57
2015,2,1001404,114,47
2015,2,1001403,86,51
2015,2,1001402,130,45
2015,2,1001401,103,47
2015,2,1001400,121,45
2015,2,1001399,100,44
2015,2,1001398,102,44
2015,2,1001397,100,44
2015,2,1001396,93,45
2015,2,1001395,103,44
2015,2,1001394,101,50
2015,2,1001393,111,52
2015,2,1001392,66,62
2015,2,1001391,102,49
2015,2,1001390,95,48
2015,2,1001389,136,35
2015,2,1001388,103,51
2015,2,1001387,110,31
2015,2,1001386,226,36
2015,2,1001385,123,54
2015,2,1001384,131,48
2015,2,1001383,111,48
2015,2,1001382,142,74
2015,2,1001381,187,72
2015,2,1001380,94,43
2015,2,1001379,151,79
2015,2,1001378,132,78
2015,2,1001377,119,55
2015,2,1001376,167,58
2015,2,1001375,130,51
2015,2,1001374,113,54
2015,2,1001373,109,66
2015,2,1001372,104,59
2015,2,1001371,78,52
2015,2,1001370,112,30
2015,2,1001369,92,61
2015,2,1001368,114,53
2015,2,1001367,102,36
2015,2,1001366,247,94
2015,2,1001365,122,49
2015,2,1001364,90,45
2015,2,1001363,103,48
2015,2,1001362,95,49
2015,2,1001361,86,48
2015,2,1001360,98,44
2015,2,1001359,110,49
2015,2,1001358,103,40
2015,2,1001357,107,49
2015,2,1001356,96,44
2015,2,1001355,97,52
2015,2,1001354,91,51
2015,2,1001353,122,55
2015,2,1001352,101,48
2015,2,1001351,99,56
2015,2,1001350,114,64
2015,2,1001349,87,43
2015,2,1001348,89,45
2015,2,1001347,104,45
2015,2,1001346,96,50
2015,2,1001345,120,59
2015,2,1001344,113,44
2015,2,1001343,116,54
2015,2,1001342,85,55
2015,2,1001341,150,57
2015,2,1001340,117,56
2015,2,1001339,105,50
2015,2,1001338,126,53
2015,2,1001337,113,57
2015,2,1001336,108,48
2015,2,1001335,93,47
2015,2,1001334,107,42
2015,2,1001333,89,52
2015,2,1001332,95,48
2015,2,1001331,100,49
2015,2,1001330,99,44
2015,2,1001329,94,49
2015,2,1001328,112,42
2015,2,1001327,103,42
2015,2,1001326,103,51
2015,2,1001325,109,53
2015,2,1001324,113,54
2015,2,1001323,83,44
2015,2,1001322,116,77
2015,2,1001321,116,48
2015,2,1001320,131,56
2015,2,1001319,150,51
2015,2,1001318,148,56
2015,2,1001317,141,74
2015,2,1001316,123,56
2015,2,1001315,126,109
2015,2,1001314,160,85
2015,2,1001313,112,66
2015,2,1001312,88,35
2015,2,1001311,243,123
2015,2,1001310,213,89
2015,2,1001309,120,55
2015,2,1001308,90,47
2015,2,1001307,96,50
2015,2,1001306,106,45
2015,2,1001305,219,21
2015,2,1001304,105,46
2015,2,1001303,143,58
2015,2,1001302,104,45
2015,2,1001301,104,47
2015,2,1001300,87,43
2015,2,1001299,95,51
2015,2,1001298,103,46
2015,2,1001297,106,58
2015,2,1001296,122,58
2015,2,1001295,96,52
2015,2,1001294,114,49
2015,2,1001293,102,73
2015,2,1001292,80,62
2015,2,1001291,134,71
2015,2,1001290,119,48
2015,2,1001289,114,52
2015,2,1001288,113,44
2015,2,1001287,108,73
2015,2,1001286,109,79
2015,2,1001285,94,61
2015,2,1001284,130,68
2015,2,1001283,101,50
2015,2,1001282,108,54
