year,quarter,district,income_avg,expand_avg
2016,2,1000399,2820838,12337670854
2016,2,1000398,3683911,13791597877
2016,2,1000397,4164580,3778967072
2016,2,1000396,3119716,13009968075
2016,2,1000395,3747912,9385595544
2016,2,1000394,3145954,11339608992
2016,2,1000393,3596739,13232725841
2016,2,1000392,3384962,10792626802
2016,2,1000391,3484307,11193209651
2016,2,1000390,3648364,11168357511
2016,2,1000389,3262123,11614563070
2016,2,1000388,2987273,9443764690
2016,2,1000387,3381748,9897522280
2016,2,1000386,3346387,7924663145
2016,2,1000385,3629944,5886153252
2016,2,1000384,3457578,9215112274
2016,2,1000383,3253888,4775572032
2016,2,1000382,3801690,11341813323
2016,2,1000381,3746143,4781193114
2016,2,1000380,3249270,11752202427
2016,2,1000379,3194259,8271308362
2016,2,1000378,3923169,3194877496
2016,2,1000377,4019622,8990326191
2016,2,1000376,2501204,7119125694
2016,2,1000375,3582555,7257806483
2016,2,1000374,2554011,6025767641
2016,2,1000373,3490339,3437489667
2016,2,1000372,3188500,7652865492
2016,2,1000371,3161572,8464961865
2016,2,1000370,3573674,5407628849
2016,2,1000369,3047339,7498144264
2016,2,1000368,3494453,4232333450
2016,2,1000367,3163180,1721662541
2016,2,1000366,3496996,6424545714
2016,2,1000365,3228373,4676619357
2016,2,1000364,3181980,5232847532
2016,2,1000363,2572401,5638978070
2016,2,1000362,3170450,8294970777
2016,2,1000361,3048642,6177370100
2016,2,1000360,3058547,10023546124
2016,2,1000359,3377393,10402540771
2016,2,1000358,2963593,7772431257
2016,2,1000357,2878179,7971412591
2016,2,1000356,2754965,8894174091
2016,2,1000355,2944252,8210011351
2016,2,1000354,2899040,7413862391
2016,2,1000353,4227796,6549524211
2016,2,1000352,3058555,9940828367
2016,2,1000351,3548889,6289482496
2016,2,1000350,2840304,5376359043
2016,2,1000349,3521247,7208289726
2016,2,1000348,3595617,7163475865
2016,2,1000347,3135645,6066222100
2016,2,1000346,2775571,7729817640
2016,2,1000345,2961185,6490568440
2016,2,1000344,3330706,9485468333
2016,2,1000343,2816851,8345486990
2016,2,1000342,2870516,6897429869
2016,2,1000341,3130784,7978066667
2016,2,1000340,3761298,6444814114
2016,2,1000339,2831253,7803992744
2016,2,1000338,2802674,7366217705
2016,2,1000337,2843452,8606627774
2016,2,1000336,3141321,6352738292
2016,2,1000335,3236723,8777409790
2016,2,1000334,2863910,10395744642
2016,2,1000333,3048275,9239919455
2016,2,1000332,3046037,8743524863
2016,2,1000331,3683498,10292017971
2016,2,1000330,3892451,9420263998
2016,2,1000329,4067817,7542883950
2016,2,1000328,4414428,7000672467
2016,2,1000327,2836831,8451077309
2016,2,1000326,3260547,5447676285
2016,2,1000325,2628738,1724526381
2016,2,1000324,2904464,7316433916
2016,2,1000323,3230191,6957890687
2016,2,1000322,2949245,8182396525
2016,2,1000321,2672621,6292010442
2016,2,1000320,4033140,4296819466
2016,2,1000319,3140147,6550389285
2016,2,1000318,2862975,4616473982
2016,2,1000317,3306666,6958244327
2016,2,1000316,3656235,7341160584
2016,2,1000315,2761180,9395250172
2016,2,1000314,3801463,4220971278
2016,2,1000313,3622262,5879179068
2016,2,1000312,3917075,9405117842
2016,2,1000311,3734720,7430065516
2016,2,1000310,4055713,5218891288
2016,2,1000309,3735739,5891103189
2016,2,1000308,3761220,4800567693
2016,2,1000307,3780038,7018994123
2016,2,1000306,3416649,4844023968
2016,2,1000305,3446089,6535839792
2016,2,1000304,3909119,4264150267
2016,2,1000303,4145403,6951660954
2016,2,1000302,4194037,7669183830
2016,2,1000301,4302604,7706745513
2016,2,1000300,3939026,8600292997
2016,2,1000299,2715761,2378819868
2016,2,1000298,4048884,12759641352
2016,2,1000297,4060056,7254065731
2016,2,1000296,3160651,5468444965
2016,2,1000295,3486830,4771498674
2016,2,1000294,3209435,5835766090
2016,2,1000293,3260676,4523533050
2016,2,1000292,3894313,4267180498
2016,2,1000291,3530732,1510439439
2016,2,1000290,3517496,6224811093
2016,2,1000289,4145101,4294250066
2016,2,1000288,3787744,8055004765
2016,2,1000287,3234449,7236111155
2016,2,1000286,3786187,4968565542
2016,2,1000285,3231775,6456813884
2016,2,1000284,4534023,10314942677
2016,2,1000283,3020629,6255643033
2016,2,1000282,3265908,5239530099
2016,2,1000281,4539181,10789224003
2016,2,1000280,4021792,4875747671
2016,2,1000279,4107475,4359234452
2016,2,1000278,3796894,4055182127
2016,2,1000277,3337739,4138899543
2016,2,1000276,4043436,5895085466
2016,2,1000275,3995608,5191011900
2016,2,1000274,3279470,5922741214
2016,2,1000273,3771394,10683636580
2016,2,1000272,3070782,2983924467
2016,2,1000271,3101536,3437107257
2016,2,1000270,3324963,5854604154
2016,2,1000269,4484465,5674150876
2016,2,1000268,4362089,7846397816
2016,2,1000267,3170211,5310427798
2016,2,1000266,3940884,5831312027
2016,2,1000265,3207124,5992512400
2016,2,1000264,3705929,7452255667
2016,2,1000263,3148103,4962891926
2016,2,1000262,2924646,4983747338
2016,2,1000261,4660309,5506766525
2016,2,1000260,2960523,7443247704
2016,2,1000259,2905745,6423830596
2016,2,1000258,3194081,7130154676
2016,2,1000257,3007727,5086663338
2016,2,1000256,2692987,7248223584
2016,2,1000255,3526975,8699469713
2016,2,1000254,3424644,8117116576
2016,2,1000253,3429047,7189108392
2016,2,1000252,3318865,10074813427
2016,2,1000251,2937022,7274138329
2016,2,1000250,3115919,8319307004
2016,2,1000249,3636182,7680563132
2016,2,1000248,2802922,9992910294
2016,2,1000247,3011369,7800595470
2016,2,1000246,3188795,6253530292
2016,2,1000245,3093955,6342412566
2016,2,1000244,3108626,7369491942
2016,2,1000243,3120684,5683825431
2016,2,1000242,3287214,7134486481
2016,2,1000241,3051314,5707251938
2016,2,1000240,3112335,4517047930
2016,2,1000239,2985530,6790054893
2016,2,1000238,3793942,6797721932
2016,2,1000237,3679353,12026583740
2016,2,1000236,3502964,5832341333
2016,2,1000235,3049412,7279686935
2016,2,1000234,3029082,5542606008
2016,2,1000233,2969457,7695974237
2016,2,1000232,3294150,9319923158
2016,2,1000231,3343717,9362362793
2016,2,1000230,3497210,10815988835
2016,2,1000229,2943657,8098367801
2016,2,1000228,2859674,8755448840
2016,2,1000227,3164166,5745280486
2016,2,1000226,3699186,9814071579
2016,2,1000225,3677661,4726579633
2016,2,1000224,2656968,10708286843
2016,2,1000223,2953357,8566430776
2016,2,1000222,2963173,7990324070
2016,2,1000221,3496801,7882486298
2016,2,1000220,3808213,5000842818
2016,2,1000219,3526650,6357581579
2016,2,1000218,3825142,6107890431
2016,2,1000217,3650875,6337767493
2016,2,1000216,3098432,5434969286
2016,2,1000215,3542674,5415546323
2016,2,1000214,3183696,10997176798
2016,2,1000213,3253210,4450310261
2016,2,1000212,3128524,4176968905
2016,2,1000211,2771430,3671549472
2016,2,1000210,3895346,9447949060
2016,2,1000209,3458801,4160283920
2016,2,1000208,4308064,3562782762
2016,2,1000207,3824379,3926133022
2016,2,1000206,3863509,5297506426
2016,2,1000205,3387229,7204995748
2016,2,1000204,3629408,6676687571
2016,2,1000203,3348594,6301381355
2016,2,1000202,3253324,5716526271
2016,2,1000201,3130376,6102874836
2016,2,1000200,3786276,6158056484
2016,2,1000199,3770314,6017322006
2016,2,1000198,3831986,9615476487
2016,2,1000197,3470983,11630881608
2016,2,1000196,3527591,7919172209
2016,2,1000195,3468557,7164803838
2016,2,1000194,3568458,8103746338
2016,2,1000193,3365361,8473140174
2016,2,1000192,3888188,3063004045
2016,2,1000191,2780176,2762801206
2016,2,1000190,3855592,6063115813
2016,2,1000189,3865798,7397173084
2016,2,1000188,3390570,6125858439
2016,2,1000187,3243255,6777799887
2016,2,1000186,3168362,7442332588
2016,2,1000185,3631428,6834814811
2016,2,1000184,3444158,6617047086
2016,2,1000183,3720305,6255395996
2016,2,1000182,3710697,5388225213
2016,2,1000181,3804795,6157592776
2016,2,1000180,2982443,4773699798
2016,2,1000179,2978857,3792830537
2016,2,1000178,3520843,11585851352
2016,2,1000177,3995662,7498297235
2016,2,1000176,3422408,10298062195
2016,2,1000175,3499545,9847800424
2016,2,1000174,3692736,4833391882
2016,2,1000173,3551713,6946748040
2016,2,1000172,3663088,7891794594
2016,2,1000171,3542164,7028791430
2016,2,1000170,2907253,5727587765
2016,2,1000169,3643391,4868553085
2016,2,1000168,3962813,3639391555
2016,2,1000167,3219361,13422094669
2016,2,1000166,3189054,10803852601
2016,2,1000165,3085026,10004553561
2016,2,1000164,4519973,7661569592
2016,2,1000163,3078155,10566168722
2016,2,1000162,3242267,10446707246
2016,2,1000161,3265352,9179623623
2016,2,1000160,3249638,10699922693
2016,2,1000159,3255204,7368183863
2016,2,1000158,2978289,8349418241
2016,2,1000157,3172091,9485110317
2016,2,1000156,3204757,10619496056
2016,2,1000155,5711395,6387432350
2016,2,1000154,4867377,10490957649
2016,2,1000153,3208280,7654362015
2016,2,1000152,3427017,6948679802
2016,2,1000151,3651562,8214296072
2016,2,1000150,3091948,7153767553
2016,2,1000149,4308810,4491016089
2016,2,1000148,3862312,8859113062
2016,2,1000147,3913317,8995535469
2016,2,1000146,3815660,7841845052
2016,2,1000145,3805869,6105130454
2016,2,1000144,4279155,7167447461
2016,2,1000143,3151385,6232957980
2016,2,1000142,3799720,7113875639
2016,2,1000141,4725109,8855174981
2016,2,1000140,4687824,8806763269
2016,2,1000139,2969171,9351634596
2016,2,1000138,2932074,6990963572
2016,2,1000137,3183321,9017537222
2016,2,1000136,3119278,8380441343
2016,2,1000135,2951024,6459304640
2016,2,1000134,3061763,8293779038
2016,2,1000133,3116940,12990979114
2016,2,1000132,4732198,10297261989
2016,2,1000131,3204235,7541915336
2016,2,1000130,2741800,5273289090
2016,2,1000129,2912730,6698409521
2016,2,1000128,2773786,2253793322
2016,2,1000127,3185501,7667556937
2016,2,1000126,5234255,8190182687
2016,2,1000125,4864124,9023978404
2016,2,1000124,3594913,7004067147
2016,2,1000123,4613586,10538973437
2016,2,1000122,3232191,5823074036
2016,2,1000121,2933180,7292115199
2016,2,1000120,4037678,6842888313
2016,2,1000119,3751832,7183052687
2016,2,1000118,3560018,6949999884
2016,2,1000117,4448338,6376260731
2016,2,1000116,3849571,5871775517
2016,2,1000115,4108521,4858315054
2016,2,1000114,3211878,4109760675
2016,2,1000113,4290941,3221800720
2016,2,1000112,3463939,4399059106
2016,2,1000111,3504725,3990516162
2016,2,1000110,4251176,5415096917
2016,2,1000109,3883611,4009034398
2016,2,1000108,2767380,4427733834
2016,2,1000107,4516686,6834216709
2016,2,1000106,3598919,8077542513
2016,2,1000105,4258320,3964356091
2016,2,1000104,3842265,6381861134
2016,2,1000103,3774429,4430787062
2016,2,1000102,3457161,4427314985
2016,2,1000101,3888003,8405093177
2016,2,1000100,3633579,5436630882
2016,2,1000099,3487165,6895948327
2016,2,1000098,4458044,6343374965
2016,2,1000097,4814218,15313003024
2016,2,1000096,3995493,4669922838
2016,2,1000095,3745164,6826245339
2016,2,1000094,3461114,5130688982
2016,2,1000093,3614619,6439033100
2016,2,1000092,4156770,5206335226
2016,2,1000091,3983491,6949914298
2016,2,1000090,4309250,9770921263
2016,2,1000089,4433029,9151220258
2016,2,1000088,4405842,8121562692
2016,2,1000087,3441518,9706312426
2016,2,1000086,4196596,8197435075
2016,2,1000085,4254509,6466603780
2016,2,1000084,5462772,4052600343
2016,2,1000083,2736467,1875038949
2016,2,1000082,4892633,3645515418
2016,2,1000081,5293732,5247326132
2016,2,1000080,5298075,3404395132
2016,2,1000079,4041493,3574398512
2016,2,1000078,5402583,1323915439
2016,2,1000077,3786701,9938447734
2016,2,1000076,3051693,5953190916
2016,2,1000075,2943876,10021567964
2016,2,1000074,3242281,7551246364
2016,2,1000073,3387121,5494365034
2016,2,1000072,4201150,8712569245
2016,2,1000071,4774728,5492119118
2016,2,1000070,3846045,6492701528
2016,2,1000069,4162908,4742294975
2016,2,1000068,4860229,6121483420
2016,2,1000067,4447638,6579004147
2016,2,1000066,4667563,6497941413
2016,2,1000065,4554616,7033675687
2016,2,1000064,4347135,7825363401
2016,2,1000063,3532698,6654072998
2016,2,1000062,3847994,9036921231
2016,2,1000061,3207112,7171858880
2016,2,1000060,3450526,6187492974
2016,2,1000059,5891829,5146008067
2016,2,1000058,4908546,10353914855
2016,2,1000057,3985767,7517019356
2016,2,1000056,3180104,9812106837
2016,2,1000055,4415127,5269620424
2016,2,1000054,4254577,4806765678
2016,2,1000053,3502207,3413865643
2016,2,1000052,3466762,3312445360
2016,2,1000051,4845064,4368961702
2016,2,1000050,6357349,2643045790
2016,2,1000049,3835533,9202964959
2016,2,1000048,4788751,4418372757
2016,2,1000047,3373338,3230984788
2016,2,1000046,3967369,3385609467
2016,2,1000045,4972469,4035688229
2016,2,1000044,5099471,4985790894
2016,2,1000043,4238398,8151439865
2016,2,1000042,3992253,5695748465
2016,2,1000041,3245591,4790275158
2016,2,1000040,3055513,637743467
2016,2,1000039,2846381,420917985
2016,2,1000038,4049692,9207961025
2016,2,1000037,3368507,5478407565
2016,2,1000036,3398461,6471504020
2016,2,1000035,3740449,9076292332
2016,2,1000034,3925414,8242335474
2016,2,1000033,3273367,3527872993
2016,2,1000032,3929698,6080543066
2016,2,1000031,4247632,9414566642
2016,2,1000030,3164314,5457826902
2016,2,1000029,3956786,7135592283
2016,2,1000028,3256340,5383149600
2016,2,1000027,5327758,5122203638
2016,2,1000026,5013334,4692508703
2016,2,1000025,4958411,5755864869
2016,2,1000024,3456116,6839072564
2016,2,1000023,3407749,6928511808
2016,2,1000022,3251194,4918530799
2016,2,1000021,4703250,5261819610
2016,2,1000020,3414476,7551884551
2016,2,1000019,3155338,8894966231
2016,2,1000018,3273354,5418503750
2016,2,1000017,3526441,871668083
2016,2,1000016,3776646,3913263815
2016,2,1000015,3321978,4920644720
2016,2,1000014,3249115,2934940301
2016,2,1000013,3107226,1450245416
2016,2,1000012,3615598,4194468385
2016,2,1000011,3045190,6530714137
2016,2,1000010,4294648,3579257823
2016,2,1000009,4337846,1496432963
2016,2,1000008,4294088,1582511725
2016,2,1000007,4036089,1788393056
2016,2,1000006,4026838,2632141089
2016,2,1000005,4899532,3132256882
2016,2,1000004,3422021,4427329823
2016,2,1000003,3299683,2359715787
2016,2,1000002,3789082,6762097716
2016,2,1000001,3849227,3119544685
2016,1,1001010,3629157,11771583922
2016,1,1001009,3641768,8453829169
2016,1,1001008,3524940,5742682758
2016,1,1001007,3336361,1877952032
2016,1,1001006,3968267,9884965133
2016,1,1001005,3770859,8823822348
2016,1,1001004,3666662,17767896674
2016,1,1001003,3645870,12108485798
2016,1,1001002,3428358,11370663344
2016,1,1001001,3133642,12153898394
2016,1,1001000,3268581,9184350409
2016,1,1000999,3330212,18537072272
2016,1,1000998,3205474,12823201145
2016,1,1000997,3060680,8854365823
2016,1,1000996,3656720,8665113127
2016,1,1000995,3549062,8844771935
2016,1,1000994,3719706,7512892592
2016,1,1000993,4496288,6186599841
2016,1,1000992,4295293,10455210730
2016,1,1000991,4048658,12704758968
2016,1,1000990,3521690,10205937643
2016,1,1000989,3378774,10853396050
2016,1,1000988,3486861,12484495204
2016,1,1000987,3273037,8943494985
2016,1,1000986,3528303,17097446244
2016,1,1000985,4118443,15825025160
2016,1,1000984,4152438,7536168617
2016,1,1000983,4194534,8452729060
2016,1,1000982,3343456,3707850303
2016,1,1000981,4089952,11442562584
2016,1,1000980,3388915,9515784866
2016,1,1000979,3561563,11027804774
2016,1,1000978,3289212,10208748436
2016,1,1000977,4034126,10045475739
2016,1,1000976,4996194,3688674885
2016,1,1000975,2836263,1752428161
2016,1,1000974,4992165,4774467121
2016,1,1000973,3078037,12335486540
2016,1,1000972,3239749,11919823772
2016,1,1000971,3160478,8930499108
2016,1,1000970,4727834,3624257931
2016,1,1000969,4143256,5408063636
2016,1,1000968,4010219,12051608118
2016,1,1000967,3602844,7321338958
2016,1,1000966,3306809,5705153313
2016,1,1000965,4888199,10838821447
2016,1,1000964,4508982,7434977077
2016,1,1000963,3361116,13188010075
2016,1,1000962,5457512,9463223190
2016,1,1000961,5577725,7644176143
2016,1,1000960,4209184,9021904293
2016,1,1000959,4240368,7618512111
2016,1,1000958,4326128,9330759843
2016,1,1000957,3702095,6690797618
2016,1,1000956,4514505,11559040071
2016,1,1000955,4795743,11788630962
2016,1,1000954,5316187,19329579696
2016,1,1000953,3588692,12123592668
2016,1,1000952,4714268,12477314405
2016,1,1000951,3848452,13428463983
2016,1,1000950,4130246,9231915474
2016,1,1000949,3838720,10068761042
2016,1,1000948,3068434,13498650233
2016,1,1000947,3316583,14153019579
2016,1,1000946,2594957,13808434695
2016,1,1000945,4721118,16237217880
2016,1,1000944,3527060,13150054929
2016,1,1000943,5626334,13322689973
2016,1,1000942,3113808,8886218364
2016,1,1000941,4725866,9092587090
2016,1,1000940,3172994,7147358656
2016,1,1000939,5956391,8588162663
2016,1,1000938,3549524,8208647138
2016,1,1000937,5640500,8580994437
2016,1,1000936,4938951,4898680546
2016,1,1000935,4757709,2547148548
2016,1,1000934,4034742,6373454962
2016,1,1000933,3708335,7246121826
2016,1,1000932,5890969,8124869648
2016,1,1000931,5512011,4183441644
2016,1,1000930,5187512,11478260962
2016,1,1000929,5452002,6222871424
2016,1,1000928,3395681,4722044395
2016,1,1000927,5301112,5696879245
2016,1,1000926,4741017,4719546224
2016,1,1000925,5577268,9962359018
2016,1,1000924,5220162,6963951164
2016,1,1000923,4795337,10577711314
2016,1,1000922,4836671,11092485635
2016,1,1000921,5387244,8328908466
2016,1,1000920,6632191,10392390042
2016,1,1000919,7424483,7774857069
2016,1,1000918,5213642,5862721569
2016,1,1000917,5959025,10023064173
2016,1,1000916,4473851,6835718717
2016,1,1000915,5613376,6638232421
2016,1,1000914,4886112,8701989420
2016,1,1000913,4433392,7697420678
2016,1,1000912,5969870,6052909140
2016,1,1000911,6001133,5648167116
2016,1,1000910,6297226,5174141274
2016,1,1000909,4779232,3910302545
2016,1,1000908,4046560,3365692954
2016,1,1000907,4063969,3866068106
2016,1,1000906,3982726,3503852540
2016,1,1000905,3999501,3939925150
2016,1,1000904,6241227,12130936854
2016,1,1000903,3628242,5440801792
2016,1,1000902,5251219,8477216148
2016,1,1000901,5605775,4813629275
2016,1,1000900,4555113,6281779418
2016,1,1000899,4060499,3661506274
2016,1,1000898,3824087,5175164772
2016,1,1000897,3269482,6686081932
2016,1,1000896,3414781,9268473448
2016,1,1000895,3560615,6381082021
2016,1,1000894,3872159,4480055086
2016,1,1000893,5643497,9620738397
2016,1,1000892,4529438,2743330249
2016,1,1000891,3629649,5709626827
2016,1,1000890,3561971,6535946584
2016,1,1000889,3520278,6668747218
2016,1,1000888,4331295,3307741036
2016,1,1000887,4012996,6719347563
2016,1,1000886,3219882,7826354019
2016,1,1000885,5064397,10261445993
2016,1,1000884,5105716,8205160029
2016,1,1000883,5348578,5799352540
2016,1,1000882,6046027,4884870872
2016,1,1000881,5085705,8662479593
2016,1,1000880,4514468,10049657000
2016,1,1000879,4735305,8504158642
2016,1,1000878,3639694,10544407586
2016,1,1000877,4076067,9988345903
2016,1,1000876,3493282,5541662381
2016,1,1000875,5004361,8132463915
2016,1,1000874,4078216,12811400638
2016,1,1000873,6385119,7760294141
2016,1,1000872,4662159,11261926090
2016,1,1000871,5463948,9047757878
2016,1,1000870,4901977,8064526281
2016,1,1000869,4436386,8384427397
2016,1,1000868,2947586,6635520392
2016,1,1000867,5463741,5201445123
2016,1,1000866,5708155,6293941365
2016,1,1000865,6251619,6452647142
2016,1,1000864,5978192,7905695341
2016,1,1000863,5384080,9012174159
2016,1,1000862,5577292,7342918045
2016,1,1000861,5849675,3967859219
2016,1,1000860,3972132,5417203933
2016,1,1000859,3551138,3354900165
2016,1,1000858,4979784,6845462992
2016,1,1000857,3499737,7982917232
2016,1,1000856,3559165,7321621307
2016,1,1000855,5490509,6553613250
2016,1,1000854,5405533,9694966615
2016,1,1000853,5013792,11366247433
2016,1,1000852,3882716,5014326993
2016,1,1000851,3600055,8027546807
2016,1,1000850,5806035,5558887452
2016,1,1000849,5890925,7333619738
2016,1,1000848,6032713,5069244685
2016,1,1000847,5970530,8272441991
2016,1,1000846,3582938,5367361007
2016,1,1000845,5260240,5193620453
2016,1,1000844,4744772,2620778906
2016,1,1000843,3097031,8859014100
2016,1,1000842,2707610,6248846023
2016,1,1000841,2995194,5089381324
2016,1,1000840,3748360,6931062387
2016,1,1000839,2716766,7931619148
2016,1,1000838,2947170,8915820179
2016,1,1000837,3511948,11013432151
2016,1,1000836,3597919,7891002214
2016,1,1000835,4321785,13994884742
2016,1,1000834,3309946,11850158578
2016,1,1000833,3594932,5695907726
2016,1,1000832,3405249,12224215368
2016,1,1000831,3705511,11361531254
2016,1,1000830,3140045,7631297774
2016,1,1000829,2956558,9712979355
2016,1,1000828,3676279,5363798188
2016,1,1000827,3668990,6059630977
2016,1,1000826,3861274,11153295582
2016,1,1000825,3929248,9725625218
2016,1,1000824,2868880,10930354763
2016,1,1000823,3070212,8914536530
2016,1,1000822,3182922,5778924726
2016,1,1000821,2870454,9862632421
2016,1,1000820,2606648,9168082823
2016,1,1000819,2973173,7803199622
2016,1,1000818,2563654,9780697366
2016,1,1000817,3420555,9187753844
2016,1,1000816,3722149,8102792576
2016,1,1000815,2636312,12426503594
2016,1,1000814,4241819,6926453844
2016,1,1000813,2986438,7191943192
2016,1,1000812,3827202,10430034237
2016,1,1000811,3295064,12251098050
2016,1,1000810,3416247,11076080023
2016,1,1000809,2811393,8523921233
2016,1,1000808,2629126,9994627609
2016,1,1000807,3276435,8907977323
2016,1,1000806,3557718,7496235526
2016,1,1000805,3463686,7607398197
2016,1,1000804,3628007,11409172329
2016,1,1000803,3968447,8240676308
2016,1,1000802,4102917,7343923636
2016,1,1000801,3739049,11871818427
2016,1,1000800,3768222,8782016118
2016,1,1000799,3342563,6316983455
2016,1,1000798,3081035,8522896732
2016,1,1000797,2924543,8705244970
2016,1,1000796,3145046,8863429818
2016,1,1000795,3778269,8777801713
2016,1,1000794,3478274,4291064439
2016,1,1000793,3084934,9707214349
2016,1,1000792,3199667,6835181817
2016,1,1000791,3191817,8269653963
2016,1,1000790,3321890,6612908562
2016,1,1000789,3335829,5086706814
2016,1,1000788,3654673,8711393303
2016,1,1000787,3705220,12505383095
2016,1,1000786,3391228,12473310938
2016,1,1000785,3738369,12990922355
2016,1,1000784,3018471,10987241305
2016,1,1000783,4071639,10984284300
2016,1,1000782,3876089,9587572360
2016,1,1000781,3121783,10492018580
2016,1,1000780,3219549,9280311535
2016,1,1000779,3905241,3722298487
2016,1,1000778,3772437,3779728004
2016,1,1000777,2952336,5537750352
2016,1,1000776,3560469,6959147114
2016,1,1000775,4215733,8110012986
2016,1,1000774,4314052,7335722869
2016,1,1000773,3480628,7883123169
2016,1,1000772,3785594,10496203932
2016,1,1000771,3680487,5341668428
2016,1,1000770,3481595,6697069706
2016,1,1000769,4219691,7147378755
2016,1,1000768,4332691,9106215970
2016,1,1000767,4476785,9497180331
2016,1,1000766,3512476,7843056739
2016,1,1000765,4428859,3625320491
2016,1,1000764,4464035,2524687009
2016,1,1000763,4926420,3991823829
2016,1,1000762,4475330,6904452575
2016,1,1000761,4918411,13529216301
2016,1,1000760,4362481,7306750745
2016,1,1000759,4432601,10087041528
2016,1,1000758,4746929,9555579990
2016,1,1000757,3744477,9924179426
2016,1,1000756,4015402,10008685915
2016,1,1000755,4745998,5813281243
2016,1,1000754,4505703,5783541015
2016,1,1000753,4265376,6320902958
2016,1,1000752,3561072,7553410663
2016,1,1000751,4770564,7285457134
2016,1,1000750,4980677,9547677709
2016,1,1000749,3259230,9401256716
2016,1,1000748,3699302,11710289947
2016,1,1000747,4022162,8185874572
2016,1,1000746,3992799,12120381714
2016,1,1000745,4400441,7016644030
2016,1,1000744,4335563,5789640240
2016,1,1000743,3539624,9133398213
2016,1,1000742,4928347,8829839800
2016,1,1000741,4882807,9273843793
2016,1,1000740,4651209,7528995616
2016,1,1000739,4572649,8942571441
2016,1,1000738,4382020,8330765224
2016,1,1000737,4371376,8981099247
2016,1,1000736,3737507,6857261949
2016,1,1000735,3698255,13290565754
2016,1,1000734,3511641,9390305164
2016,1,1000733,3719734,11493211863
2016,1,1000732,2670282,6569577298
2016,1,1000731,3688017,6061319936
2016,1,1000730,3642338,5924818822
2016,1,1000729,3580954,7804379493
2016,1,1000728,3462235,5077171143
2016,1,1000727,3252130,6802041822
2016,1,1000726,3244951,6435625484
2016,1,1000725,4107141,4562380657
2016,1,1000724,3924088,10325822131
2016,1,1000723,3856578,4266123802
2016,1,1000722,3598011,5370989802
2016,1,1000721,4049340,3098197604
2016,1,1000720,3892599,3342254252
2016,1,1000719,3887435,5950648222
2016,1,1000718,3391204,6449240403
2016,1,1000717,3886350,7294914045
2016,1,1000716,3838453,8049519154
2016,1,1000715,2690800,5743742850
2016,1,1000714,3753605,6432969283
2016,1,1000713,3618053,3652430205
2016,1,1000712,3670548,5028012723
2016,1,1000711,3510579,4096941823
2016,1,1000710,3574226,3899856746
2016,1,1000709,3717990,7329680588
2016,1,1000708,2929156,7148413077
2016,1,1000707,3408227,9296808575
2016,1,1000706,3573222,5460878765
2016,1,1000705,3796729,5470955013
2016,1,1000704,3093374,7719565082
2016,1,1000703,3761726,8035107187
2016,1,1000702,3366310,9508560890
2016,1,1000701,3328486,5653617495
2016,1,1000700,4433679,4963832440
2016,1,1000699,4114069,8155880421
2016,1,1000698,3450611,9097949865
2016,1,1000697,3598337,6143209045
2016,1,1000696,3644385,5990151984
2016,1,1000695,3131168,5685580662
2016,1,1000694,3296438,10455641630
2016,1,1000693,3391446,7828827298
2016,1,1000692,3645845,6999444195
2016,1,1000691,4872746,6223358935
2016,1,1000690,4515056,7981730222
2016,1,1000689,4421214,7193205662
2016,1,1000688,4063710,4318960758
2016,1,1000687,3081967,6306732262
2016,1,1000686,4329699,3166858441
2016,1,1000685,3945142,2512248797
2016,1,1000684,4217798,3066491116
2016,1,1000683,3369591,5596669401
2016,1,1000682,2513079,8317295279
2016,1,1000681,2766571,9324867033
2016,1,1000680,2935784,9214329700
2016,1,1000679,2995902,4245152323
2016,1,1000678,2759666,7991529695
2016,1,1000677,2898656,4159185731
2016,1,1000676,2728699,4168584750
2016,1,1000675,3108767,7664512952
2016,1,1000674,2934474,10513747574
2016,1,1000673,2935480,9277200586
2016,1,1000672,2913881,5196486557
2016,1,1000671,2856790,6207377149
2016,1,1000670,2793597,3008132513
2016,1,1000669,2834390,4972632739
2016,1,1000668,3111270,6192753971
2016,1,1000667,3796662,9666179223
2016,1,1000666,2683857,5731472057
2016,1,1000665,2689499,7935257093
2016,1,1000664,2678729,8093176940
2016,1,1000663,2476357,6901209668
2016,1,1000662,3242299,5282022658
2016,1,1000661,2937040,7198019778
2016,1,1000660,3789561,9893979111
2016,1,1000659,3054058,8226223879
2016,1,1000658,3050033,6478282352
2016,1,1000657,3850068,1848835823
2016,1,1000656,2914315,5014447801
2016,1,1000655,3066218,7442649309
2016,1,1000654,3081866,5784187815
2016,1,1000653,3773594,6864542948
2016,1,1000652,4095586,6346601191
2016,1,1000651,3116010,5992991802
2016,1,1000650,3164340,9258463705
2016,1,1000649,4412642,4480985497
2016,1,1000648,3710144,10834796163
2016,1,1000647,3694954,3330640695
2016,1,1000646,2838727,3594960123
2016,1,1000645,2813353,5117980654
2016,1,1000644,3028752,6390981494
2016,1,1000643,2838852,7341421614
2016,1,1000642,3301857,6739082887
2016,1,1000641,3255950,8816173774
2016,1,1000640,3804323,11068972920
2016,1,1000639,3809801,7678909840
2016,1,1000638,3474381,12518379486
2016,1,1000637,3471387,9002881370
2016,1,1000636,4144932,4137418427
2016,1,1000635,3610731,6482309716
2016,1,1000634,3407413,17650850896
