year,quarter,district,facil_total,bank,pharm,theater,subway_st,bus_st
2017,1,1000368,4,,,,,2
2017,1,1000018,12,,1,,,1
2017,1,1000261,16,1,2,,,3
2017,1,1001296,18,,4,,,2
2017,1,1001226,51,7,10,,,3
2017,1,1001215,30,7,2,3,,6
2017,1,1001466,13,,4,,,2
2017,1,1001251,71,2,6,1,,16
2017,1,1000513,12,,3,,,1
2017,1,1000455,11,,3,,,
2017,1,1000196,12,,3,,,2
2017,1,1001247,10,1,,,,3
2017,1,1000535,5,,,,,2
2017,1,1000551,11,1,2,1,,2
2017,1,1001084,52,5,3,,1,4
2017,1,1000462,14,,4,,,1
2017,1,1001114,30,,3,,,1
2017,1,1001038,80,16,6,,,13
2017,1,1001295,34,2,5,,,1
2017,1,1000834,15,2,1,,,2
2017,1,1001065,20,,4,,,2
2017,1,1000336,13,1,2,,,1
2017,1,1000356,6,,2,,,2
2017,1,1000156,24,,3,,,8
2017,1,1001303,13,1,1,,,3
2017,1,1000214,19,1,2,,,6
2017,1,1000923,6,2,,,,2
2017,1,1001203,131,11,13,5,,4
2017,1,1000948,7,1,1,,,1
2017,1,1000515,7,,2,,,1
2017,1,1001430,128,6,16,3,1,14
2017,1,1001263,70,2,8,1,1,7
2017,1,1000302,10,,1,,,2
2017,1,1000435,14,1,3,,,2
2017,1,1000788,1,,,,,
2017,1,1000162,10,,3,,,2
2017,1,1000271,16,1,2,,,2
2017,1,1000633,8,1,1,,,3
2017,1,1001369,2,,,,,1
2017,1,1000286,11,,3,,,4
2017,1,1000072,10,2,1,,,1
2017,1,1000703,10,,1,,,3
2017,1,1000235,7,,1,,,1
2017,1,1000893,8,,1,,,1
2017,1,1000159,14,,4,,,
2017,1,1001415,5,,1,,,1
2017,1,1000097,6,,,,,5
2017,1,1000362,7,,,,,3
2017,1,1000184,10,,3,,,2
2017,1,1000602,3,,1,,,1
2017,1,1000738,16,,3,,1,5
2017,1,1000480,12,,2,,1,6
2017,1,1000443,7,,1,,,4
2017,1,1000836,7,1,,,,1
2017,1,1001340,25,1,4,,,7
2017,1,1000266,5,,2,,,2
2017,1,1000084,6,1,2,,,1
2017,1,1000358,20,1,3,,,3
2017,1,1001414,33,2,3,,1,2
2017,1,1000405,11,,1,,,3
2017,1,1000896,13,,2,,,2
2017,1,1000359,5,,1,,,1
2017,1,1001343,6,,2,,,1
2017,1,1000202,1,,,,,1
2017,1,1000079,12,2,,,,2
2017,1,1000990,10,,1,,,1
2017,1,1000666,10,,3,,,1
2017,1,1001004,11,1,2,,,2
2017,1,1000387,10,,2,,,4
2017,1,1001242,24,1,6,1,,4
2017,1,1000590,2,,,,,2
2017,1,1000825,2,,,,,1
2017,1,1001327,3,,1,,,1
2017,1,1001214,13,2,1,,,4
2017,1,1000891,5,,,,,5
2017,1,1000972,12,,4,,,1
2017,1,1000889,11,1,1,,,4
2017,1,1000311,5,1,,,1,1
2017,1,1001264,6,1,1,1,,1
2017,1,1000986,15,,2,,,5
2017,1,1000672,13,2,1,,,4
2017,1,1000401,18,1,1,,,5
2017,1,1000700,5,,1,,,1
2017,1,1000123,34,,4,,,12
2017,1,1000610,10,,,,,8
2017,1,1000543,12,1,1,,,3
2017,1,1000684,15,1,1,,,5
2017,1,1000813,4,,,,,4
2017,1,1000616,17,,3,,,6
2017,1,1000797,8,,2,,,2
2017,1,1000254,22,,3,,,2
2017,1,1000490,8,,2,,,
2017,1,1001261,60,2,7,,,2
2017,1,1000127,33,1,2,,,1
2017,1,1000118,34,1,6,,,4
2017,1,1000921,2,,1,,,1
2017,1,1001376,8,,1,,,
2017,1,1000659,14,,1,,,4
2017,1,1000858,3,,,,,
2017,1,1000040,15,,5,,,
2017,1,1000477,11,,1,,,3
2017,1,1001241,12,,,1,,2
2017,1,1000058,5,,,,,3
2017,1,1000070,14,,,1,,1
2017,1,1000187,4,,,,,
2017,1,1000019,12,,,1,,2
2017,1,1000131,12,,3,,,3
2017,1,1000582,8,,4,,,
2017,1,1000282,8,,,,,3
2017,1,1000775,21,2,5,,,4
2017,1,1001496,39,9,2,7,1,8
2017,1,1001297,12,1,4,,,1
2017,1,1000828,5,,2,,,
2017,1,1001172,13,1,,,,3
2017,1,1000533,25,1,4,,,2
2017,1,1001395,39,2,7,,,1
2017,1,1001222,34,1,5,,,3
2017,1,1001021,20,6,,,,8
2017,1,1000902,5,,,,,1
2017,1,1000541,7,1,,,,2
2017,1,1000119,7,,1,,,1
2017,1,1000430,11,,1,,,4
2017,1,1001265,20,3,6,2,,4
2017,1,1001271,11,,,1,,1
2017,1,1001298,9,,3,,,
2017,1,1000903,3,,1,,,
2017,1,1000323,18,,4,,,
2017,1,1000331,16,,4,,,2
2017,1,1001289,6,,,,,3
2017,1,1000413,14,1,2,,,4
2017,1,1001029,20,3,2,,1,4
2017,1,1001221,78,3,9,2,,12
2017,1,1000030,5,,1,,,
2017,1,1000566,14,,1,,,7
2017,1,1000047,18,1,3,,,1
2017,1,1001182,177,9,16,5,1,27
2017,1,1001122,14,5,1,3,,1
2017,1,1001191,3,,1,,,
2017,1,1000053,4,1,,,,
2017,1,1000851,8,1,,,,4
2017,1,1000021,13,,2,,,3
2017,1,1001491,80,8,3,4,1,13
2017,1,1000632,20,,2,,1,6
2017,1,1001057,68,4,6,,1,6
2017,1,1000827,25,2,4,,1,1
2017,1,1001106,12,3,1,,1,
2017,1,1000438,20,,6,,,8
2017,1,1000472,9,1,2,,,1
2017,1,1001329,20,1,3,,,1
2017,1,1001085,263,12,23,2,2,12
2017,1,1000154,11,,1,,,1
2017,1,1000578,6,,3,,,
2017,1,1001105,28,3,3,,1,6
2017,1,1001037,63,2,11,,,2
2017,1,1000265,10,,,,,3
2017,1,1001287,1,,,,,
2017,1,1000177,12,1,3,,,1
2017,1,1001097,20,2,3,4,,1
2017,1,1000224,1,,,,,1
2017,1,1000461,2,,,,,
2017,1,1000066,1,,,,,
2017,1,1000179,1,,1,,,
2017,1,1000876,1,,,,,
2017,1,1000841,1,,,,,
2017,1,1000052,2,,,,,
2017,1,1000138,4,,,,,1
2017,1,1000873,3,,,,,2
2017,1,1001455,3,,,,,2
2017,1,1000846,4,,1,,,
2017,1,1001435,1,,1,,,
2017,1,1000176,1,,1,,,
2017,1,1000631,5,,2,,,
2017,1,1000122,4,,1,,,
2017,1,1000821,7,,,,,
2017,1,1001217,5,,2,,,
2017,1,1000587,2,,,,,
2017,1,1001373,5,,2,,,1
2017,1,1000033,12,,3,,,1
2017,1,1001372,1,1,,,,
2017,1,1001302,2,,,,,2
2017,1,1000267,4,,,,,
2017,1,1000621,12,,2,,,5
2017,1,1000627,5,,1,,,
2017,1,1000181,11,,3,,,2
2017,1,1000526,9,1,3,,,
2017,1,1000071,7,1,,,,1
2017,1,1000509,3,,1,,,1
2017,1,1001378,3,,,,,1
2017,1,1000218,3,,1,,,
2017,1,1001476,3,,2,,,
2017,1,1000144,3,1,,,,
2017,1,1000201,9,,3,,,
2017,1,1000676,9,1,2,,,3
2017,1,1000539,14,,4,,,1
2017,1,1000105,2,,1,,,
2017,1,1000826,9,,2,,,6
2017,1,1000502,8,,1,,,2
2017,1,1000624,5,,,,,4
2017,1,1000516,10,1,1,,,6
2017,1,1000193,14,,3,,,4
2017,1,1000219,3,,1,,,1
2017,1,1001451,6,,1,,,1
2017,1,1001035,10,,1,,,3
2017,1,1000874,5,,,,,5
2017,1,1000966,7,,3,,,
2017,1,1000561,14,,5,,,3
2017,1,1001036,2,,,,,1
2017,1,1000464,4,,,,,3
2017,1,1000392,13,,1,,,9
2017,1,1001383,13,,1,,,1
2017,1,1000452,12,1,2,,,4
2017,1,1000473,5,1,,,,1
2017,1,1000234,5,,1,,,2
2017,1,1001333,6,,1,,,2
2017,1,1000593,2,,1,,,
2017,1,1000172,8,,2,,,2
2017,1,1000747,1,,,,,
2017,1,1001293,5,,1,1,,
2017,1,1000604,11,,3,,,3
2017,1,1000205,5,,2,,,1
2017,1,1000514,1,,,,,1
2017,1,1000319,4,,,,,2
2017,1,1000403,12,,1,,,8
2017,1,1001386,4,,1,,,
2017,1,1000068,7,2,1,,,2
2017,1,1000605,13,,3,,,3
2017,1,1000608,12,1,3,,,4
2017,1,1000751,4,,,,,4
2017,1,1000275,1,,,,,1
2017,1,1000394,11,1,,,,1
2017,1,1000325,3,,,,,1
2017,1,1001469,4,,1,,,
2017,1,1001079,4,1,1,,,
2017,1,1001059,10,2,1,,,2
2017,1,1001357,6,,2,,,1
2017,1,1000744,12,,2,,,5
2017,1,1000141,1,,,,,1
2017,1,1001477,7,,2,,,
2017,1,1000090,14,1,1,,,6
2017,1,1000780,3,,,,,1
2017,1,1000116,7,,1,,,2
2017,1,1000669,4,,,,,3
2017,1,1001464,5,,1,,,1
2017,1,1000907,6,,,,,2
2017,1,1000689,13,1,2,,,3
2017,1,1000459,8,,1,,,1
2017,1,1000259,5,,,,,5
2017,1,1000978,11,,2,,,1
2017,1,1001145,33,3,4,3,2,12
2017,1,1001120,25,4,2,,,3
2017,1,1000625,10,,1,,,2
2017,1,1000766,17,1,3,,,2
2017,1,1000061,16,,4,,,3
2017,1,1000494,14,1,,1,,3
2017,1,1000283,2,,,,,2
2017,1,1001040,67,1,3,,,3
2017,1,1000611,17,1,3,,,5
2017,1,1000879,3,,,,,1
2017,1,1000571,12,,,,,11
2017,1,1000065,6,,2,,,3
2017,1,1000820,19,,2,,,3
2017,1,1001031,31,1,,1,,11
2017,1,1000232,9,,2,,,6
2017,1,1000009,9,1,,,,5
2017,1,1000870,24,3,4,,,3
2017,1,1000390,5,,2,,,3
2017,1,1000709,12,,1,,,3
2017,1,1000001,14,,,8,,4
2017,1,1000333,10,,2,,,6
2017,1,1000973,9,,3,,,1
2017,1,1000246,7,,1,,,
2017,1,1000422,13,,3,,,3
2017,1,1000617,8,,1,,,3
2017,1,1001348,19,,2,,,6
2017,1,1000765,7,,3,,,1
2017,1,1001211,27,2,6,1,,2
2017,1,1001233,18,,2,3,1,4
2017,1,1000020,12,,1,,,2
2017,1,1001048,38,6,3,,,5
2017,1,1001050,64,7,7,,1,7
2017,1,1000126,12,,,,,7
2017,1,1000940,29,,6,,,2
2017,1,1000448,7,,,,,1
2017,1,1000337,28,,5,,,1
2017,1,1000960,16,,2,,,4
2017,1,1000292,6,1,,,,3
2017,1,1001164,59,6,6,1,,4
2017,1,1000200,5,,1,,,2
2017,1,1001385,20,1,4,,,1
2017,1,1000389,15,1,1,,,8
2017,1,1000588,24,3,5,,,1
2017,1,1000809,11,,3,,,2
2017,1,1001150,35,4,3,,1,7
2017,1,1001101,19,2,1,,1,3
2017,1,1000863,27,1,3,,,7
2017,1,1001093,119,5,9,,,3
2017,1,1000091,17,,3,,,3
2017,1,1000314,8,1,1,,,2
2017,1,1001223,81,10,6,7,2,7
2017,1,1000975,8,,1,,,5
2017,1,1001089,13,1,2,,,3
2017,1,1000519,15,2,1,,,1
2017,1,1000352,29,2,6,,1,3
2017,1,1000982,10,,1,,,1
2017,1,1000952,12,2,3,,,
2017,1,1001138,90,3,2,1,,3
2017,1,1001492,402,68,37,24,2,27
2017,1,1000418,14,1,2,,,2
2017,1,1000930,18,1,2,,,4
2017,1,1000086,11,,1,,,4
2017,1,1000945,18,1,3,,,2
2017,1,1000856,11,,2,,,1
2017,1,1001017,12,,1,,1,1
2017,1,1000373,5,,1,,,3
2017,1,1000431,1,,,,,
2017,1,1000287,1,,,,,
2017,1,1000496,2,,,,,
2017,1,1000010,3,,1,,,
2017,1,1000725,2,,,,,
2017,1,1001457,3,,1,,,
2017,1,1000170,2,1,1,,,
2017,1,1000909,2,,1,,,
2017,1,1001116,8,,,,,1
2017,1,1000575,3,1,,,,1
2017,1,1000814,11,,,,,
2017,1,1001328,1,,,,,
2017,1,1000720,5,,1,,,2
2017,1,1001393,5,,,1,,4
2017,1,1000437,7,1,1,,,1
2017,1,1000838,2,,1,,,
2017,1,1000316,7,,3,,,1
2017,1,1000979,5,2,1,,,
2017,1,1001315,1,,,,,
2017,1,1001300,3,,1,,,
2017,1,1000191,2,,1,,,
2017,1,1000247,7,,1,,,1
2017,1,1000036,3,,,,,1
2017,1,1000594,5,,1,,,1
2017,1,1000570,2,,,,,1
2017,1,1000601,3,,,,,3
2017,1,1000853,6,,,,,3
2017,1,1000489,1,,,,,
2017,1,1000419,3,,1,,,
2017,1,1001379,13,1,3,,,2
2017,1,1000984,7,1,2,1,,1
2017,1,1000886,4,,1,,,
2017,1,1000555,3,,,,,
2017,1,1000041,8,2,,,,
2017,1,1000963,13,1,2,,,2
2017,1,1001009,8,,1,,,2
2017,1,1000850,4,,1,,,
2017,1,1000745,3,,,,,2
2017,1,1000206,2,,,,,
2017,1,1000322,13,1,2,,,2
2017,1,1001484,7,,1,,,1
2017,1,1000763,2,,,,,
2017,1,1001446,21,2,2,,,3
2017,1,1000917,9,,3,,,
2017,1,1000636,1,,,,,1
2017,1,1000815,22,,2,,,
2017,1,1001014,5,1,1,1,,1
2017,1,1001349,7,,1,,,1
2017,1,1001091,10,1,2,,,4
2017,1,1000944,31,1,7,,,3
2017,1,1000100,15,1,1,,,1
2017,1,1000512,2,,,,,1
2017,1,1001404,8,,1,,,1
2017,1,1000790,5,,1,,,
2017,1,1000049,10,,1,,,3
2017,1,1000724,8,,,,,6
2017,1,1000946,17,,2,,,3
2017,1,1000779,5,,,,,4
2017,1,1000130,8,1,1,,,1
2017,1,1001290,3,,,1,,
2017,1,1000290,12,,,,,3
2017,1,1000149,13,,2,,,2
2017,1,1000171,3,,1,,,1
2017,1,1000848,8,1,,,,4
2017,1,1000142,11,,4,,,1
2017,1,1001294,6,1,1,1,,1
2017,1,1000406,2,,1,,,1
2017,1,1000807,7,,,,,5
2017,1,1000581,4,,,,,4
2017,1,1000508,4,,1,,,1
2017,1,1000791,18,1,5,,,2
2017,1,1000407,2,,,,,
2017,1,1001452,18,2,2,,,3
2017,1,1000913,7,1,,,,3
2017,1,1000830,10,1,,,,2
2017,1,1000957,10,1,1,,,3
2017,1,1000136,14,,1,,,3
2017,1,1000330,14,,1,,,6
2017,1,1000638,11,,4,,,3
2017,1,1000006,8,,2,2,,2
2017,1,1001216,44,2,5,3,1,4
2017,1,1000855,11,2,,1,,1
2017,1,1000404,14,,2,,,3
2017,1,1000706,5,,1,,,
2017,1,1000257,9,,2,,,2
2017,1,1001187,6,,1,,,2
2017,1,1000077,17,1,4,,,3
2017,1,1000517,9,,1,,,
2017,1,1000529,4,,,,,2
2017,1,1000276,10,,1,,,3
2017,1,1000488,11,,,,,4
2017,1,1001390,15,,2,,,2
2017,1,1000819,5,,1,,,2
2017,1,1000630,4,,1,,,1
2017,1,1001301,19,,6,,,2
2017,1,1001186,26,2,1,,,4
2017,1,1000795,16,,2,,,3
2017,1,1000997,15,,6,,,
2017,1,1000622,9,,,,,6
2017,1,1000545,18,1,4,,,2
2017,1,1000664,6,,1,,,1
2017,1,1000728,18,1,1,,,2
2017,1,1000949,5,,1,,,2
2017,1,1000408,10,,1,,,6
2017,1,1000901,7,1,,,,3
2017,1,1000013,8,,,1,,1
2017,1,1000115,8,1,1,,,3
2017,1,1001339,16,,2,,,10
2017,1,1000038,7,,1,,,1
2017,1,1001188,8,1,,2,1,2
2017,1,1000454,31,1,2,1,,4
2017,1,1000737,8,,,,,7
2017,1,1000520,19,,1,,,9
2017,1,1000223,6,1,1,,,2
2017,1,1000008,6,,,2,,4
2017,1,1001019,17,,3,,,4
2017,1,1000343,4,,2,,,2
2017,1,1000151,5,,1,,,
2017,1,1001171,4,3,,,,1
2017,1,1001431,4,,,,,
2017,1,1001325,3,1,,,,
2017,1,1001334,13,,3,,,1
2017,1,1000014,3,,,,,1
2017,1,1000635,3,,1,,,
2017,1,1000424,9,,,,1,8
2017,1,1000542,6,,1,,,1
2017,1,1000357,2,,,,,1
2017,1,1000307,3,,1,,,2
2017,1,1000936,4,,1,,,1
2017,1,1000463,6,1,1,,,1
2017,1,1000524,2,,,,,2
2017,1,1000161,26,1,4,,,4
2017,1,1000160,6,1,1,,,3
2017,1,1000108,2,,,,,
2017,1,1000532,3,,1,,,1
2017,1,1000938,5,,1,,,
2017,1,1001345,1,,,,,1
2017,1,1000736,1,,1,,,
2017,1,1000546,1,,,,,
2017,1,1001335,1,,,,,
2017,1,1001342,2,,1,,,
2017,1,1000881,2,1,,,,
2017,1,1000548,2,,,,,
2017,1,1000147,3,,1,,,
2017,1,1000195,1,,1,,,
2017,1,1000943,4,,,,,
2017,1,1000753,3,,1,,,
2017,1,1000681,2,,,,,
2017,1,1000089,2,,,,,
2017,1,1000749,1,,,,,
2017,1,1000491,3,1,,,,
2017,1,1000180,7,,4,,,
2017,1,1000680,10,1,2,,,
2017,1,1001397,4,,2,,,
2017,1,1001246,12,,1,,,7
2017,1,1000157,1,,,,,
2017,1,1001400,1,,1,,,
2017,1,1000023,2,,1,,,
2017,1,1000378,4,,2,,,
2017,1,1000701,2,,,,,2
2017,1,1001020,11,2,2,2,,3
2017,1,1001442,4,,1,,,1
2017,1,1000715,2,,,,,
2017,1,1001356,1,,1,,,
2017,1,1000043,1,,,,,
2017,1,1000528,1,,,,,
2017,1,1000029,1,,,,,
2017,1,1000327,2,1,1,,,
2017,1,1000781,8,,3,,,
2017,1,1000031,3,,1,,,
2017,1,1001427,29,1,6,,,2
2017,1,1000525,4,,2,,,
2017,1,1000688,9,1,2,,,
2017,1,1000207,4,,,,,2
2017,1,1001304,1,,,,,
2017,1,1000623,5,,1,,,1
2017,1,1000583,4,,1,,,1
2017,1,1001146,3,1,,,,
2017,1,1001075,30,1,3,,,1
2017,1,1000296,10,,3,,,4
2017,1,1001467,3,,1,,,2
2017,1,1000366,10,,2,,,1
2017,1,1000369,5,,,,,2
2017,1,1000718,8,,1,,,3
2017,1,1001137,29,,5,,,
2017,1,1001323,14,,2,,,2
2017,1,1000398,2,,,,,1
2017,1,1000721,6,,,,,5
2017,1,1000591,14,1,2,,,3
2017,1,1000897,1,,,,,
2017,1,1000854,5,,2,,,
2017,1,1000585,9,,3,,,1
2017,1,1000959,6,1,1,,,
2017,1,1000895,5,,1,,,
2017,1,1001322,5,,2,,,1
2017,1,1000273,15,1,2,,,7
2017,1,1001104,19,4,1,,,7
2017,1,1000083,5,1,,,,1
2017,1,1001275,3,1,1,,,
2017,1,1000434,3,,,,,
2017,1,1001244,10,1,5,,,3
2017,1,1000698,17,,3,,,3
2017,1,1000329,2,,,,,1
2017,1,1000479,9,,,,,7
2017,1,1000534,9,,1,,,2
2017,1,1000169,5,1,2,,,
2017,1,1000264,7,,2,,,
2017,1,1000829,11,,1,,,2
2017,1,1000976,5,,1,,,3
2017,1,1000538,3,,,,,1
2017,1,1000842,11,,3,,,4
2017,1,1000466,8,,1,,,4
2017,1,1000318,11,,2,,,4
2017,1,1000919,8,1,1,,,
2017,1,1000093,7,,,,,3
2017,1,1000832,3,,1,,,
2017,1,1001350,27,2,3,,,5
2017,1,1000025,5,,,,,4
2017,1,1000691,19,1,2,,,1
2017,1,1000221,15,,5,,,1
2017,1,1000411,8,1,1,,,3
2017,1,1000060,2,,,,,2
2017,1,1000414,13,1,3,,,1
2017,1,1000289,5,,1,,,2
2017,1,1000423,4,,,,,2
2017,1,1000767,4,,,,,4
2017,1,1001160,34,2,3,,1,5
2017,1,1000421,10,,1,,,2
2017,1,1000951,6,,1,1,,2
2017,1,1000977,11,1,1,,,4
2017,1,1000125,14,1,1,,1,4
2017,1,1001252,35,1,4,,,3
2017,1,1001437,1,,,,,1
2017,1,1001458,19,1,4,,,2
2017,1,1000237,33,1,4,,1,6
2017,1,1000098,10,,2,,,3
2017,1,1000073,19,1,3,,,5
2017,1,1000904,17,2,1,,,4
2017,1,1000761,19,1,2,,,4
2017,1,1000252,24,,4,,,6
2017,1,1000785,8,,2,,,1
2017,1,1000958,19,1,3,,,2
2017,1,1001316,95,2,18,2,,5
2017,1,1000284,19,,2,,,3
2017,1,1001250,29,1,4,,,
2017,1,1001225,9,2,,,,1
2017,1,1001205,33,,1,1,,3
2017,1,1001433,2,,,,,1
2017,1,1000503,8,,1,,,2
2017,1,1000037,2,,,,,
2017,1,1000026,15,1,,1,,9
2017,1,1001111,55,1,5,,1,5
2017,1,1001119,67,,2,,,4
2017,1,1000087,8,1,1,,,1
2017,1,1001280,3,1,1,,,
2017,1,1000596,8,1,1,,,2
2017,1,1000294,11,1,1,,,1
2017,1,1001218,21,,6,,1,3
2017,1,1000644,28,1,3,,,7
2017,1,1001234,17,,1,,,3
2017,1,1000675,6,,,,,3
2017,1,1001199,48,4,4,,,3
2017,1,1001444,16,,3,,,2
2017,1,1000626,4,,,,,1
2017,1,1000165,27,3,3,,,3
2017,1,1001005,18,,7,,,2
2017,1,1000629,6,,1,,,1
2017,1,1000679,15,,2,,,7
2017,1,1000839,36,1,9,,,3
2017,1,1000230,16,,2,,,2
2017,1,1000704,11,,2,,,4
2017,1,1001063,75,4,6,,,5
2017,1,1000313,5,,1,,,1
2017,1,1000185,8,,2,,,
2017,1,1000511,8,1,1,,,2
2017,1,1001034,75,3,10,1,1,10
2017,1,1001110,52,11,6,1,1,3
2017,1,1000085,14,,2,,,2
2017,1,1000833,11,,3,,,1
2017,1,1000069,9,,2,1,,1
2017,1,1000081,9,1,2,,,2
2017,1,1001041,44,4,8,,2,7
2017,1,1000796,21,1,5,,,4
2017,1,1000076,10,,,,,4
2017,1,1001108,12,3,1,,,3
2017,1,1001058,11,,2,,,2
2017,1,1000953,8,,3,,,1
2017,1,1000380,19,,,,,12
2017,1,1001054,47,3,5,,,4
2017,1,1000233,10,2,1,,,3
2017,1,1000432,7,,1,,,2
2017,1,1000505,7,,1,,,3
2017,1,1001167,21,2,1,,4,6
2017,1,1000269,10,,1,,,2
2017,1,1000663,8,,2,,,2
2017,1,1000384,5,,2,,,2
2017,1,1000216,8,,1,,,2
2017,1,1000563,39,,1,,,2
2017,1,1001087,62,7,6,,,4
2017,1,1001183,12,,2,,,2
2017,1,1000864,18,3,3,,,3
2017,1,1000883,16,1,3,1,,3
2017,1,1000190,20,1,3,,,2
2017,1,1001130,13,1,1,,,3
2017,1,1000268,6,,2,,,
2017,1,1001112,24,1,1,1,,5
2017,1,1001027,89,9,4,3,1,32
2017,1,1000217,6,,2,,,
2017,1,1000433,15,,4,,,5
2017,1,1000117,6,,1,,,2
2017,1,1000229,9,,2,,,2
2017,1,1000822,2,,,,,2
2017,1,1001454,1,,1,,,
2017,1,1000326,1,,,,,
2017,1,1000651,1,,1,,,
2017,1,1000426,4,,1,,,
2017,1,1000860,1,,1,,,
2017,1,1001012,3,,,,,1
2017,1,1001321,1,,,,,
2017,1,1000251,2,,,,,2
2017,1,1000628,5,,1,,,
2017,1,1000574,4,1,,,,1
2017,1,1001354,3,,2,,,
2017,1,1000376,8,,2,,,4
2017,1,1000256,2,,,,,1
2017,1,1001142,6,,,,,2
2017,1,1001419,3,,1,,,
2017,1,1000088,12,1,1,,,2
2017,1,1000702,3,,1,,,1
2017,1,1000099,8,,1,,,
2017,1,1000353,3,,,,,
2017,1,1000947,3,,1,,,
2017,1,1001003,2,,,,,
2017,1,1000553,3,,2,,,
2017,1,1000507,2,,1,,,
2017,1,1000168,2,,1,,,
2017,1,1000338,5,1,1,,,
2017,1,1000335,5,,1,,,1
2017,1,1001488,4,,1,,,
2017,1,1000755,8,2,1,,,1
2017,1,1001420,20,,4,,,2
2017,1,1000727,8,,,,,
2017,1,1000565,4,,,,,4
2017,1,1000655,7,,,,,5
2017,1,1001219,6,,1,,1,
2017,1,1000236,2,,1,,,1
2017,1,1000716,3,,,,,2
2017,1,1000699,4,,1,,,3
2017,1,1000134,23,1,3,,,5
2017,1,1001482,12,,3,,,2
2017,1,1000792,5,,1,,,2
2017,1,1001403,8,,2,,,
2017,1,1000967,2,,,,,1
2017,1,1000501,10,,,,,9
2017,1,1001074,8,1,,,,6
2017,1,1001100,12,2,1,,1,
2017,1,1000637,24,,5,,,2
2017,1,1001132,10,2,,,,1
2017,1,1000386,19,1,2,,,1
2017,1,1000388,5,,,1,,2
2017,1,1000521,14,1,2,,,2
2017,1,1000884,6,,2,,,
2017,1,1000051,8,,1,,,4
2017,1,1001001,4,,4,,,
2017,1,1000831,14,,2,,,4
2017,1,1000729,4,,,,,3
2017,1,1000145,8,,2,,,
2017,1,1001181,40,4,3,1,1,5
2017,1,1000240,2,,1,,,1
2017,1,1001207,12,2,,,1,1
2017,1,1001195,23,1,,,,
2017,1,1001240,20,,2,3,1,3
2017,1,1000804,8,,2,,,
2017,1,1000606,15,,,,,3
2017,1,1000668,11,,,1,,5
2017,1,1001474,11,,2,,,1
2017,1,1000334,2,,,,,1
2017,1,1000971,3,,,,,1
2017,1,1000642,1,,,,,1
2017,1,1000399,5,,1,,,3
2017,1,1000811,5,,,,,3
2017,1,1001064,8,,1,,,4
2017,1,1001044,21,3,1,,,6
2017,1,1001480,11,1,2,,,
2017,1,1000660,20,,5,,,3
2017,1,1001351,8,,3,,,
2017,1,1001143,16,1,,,,2
2017,1,1001355,7,,2,,,
2017,1,1001170,18,3,2,,1,1
2017,1,1001332,25,,4,,,3
2017,1,1000133,17,1,1,,,4
2017,1,1000027,11,,,1,,1
2017,1,1000112,19,,4,,,6
2017,1,1001192,31,2,5,3,2,2
2017,1,1000360,37,2,6,,,4
2017,1,1001053,23,3,2,,,2
2017,1,1001161,10,2,1,,,2
2017,1,1000309,6,,,,,4
2017,1,1000402,21,2,3,,,4
2017,1,1000280,4,,,,,4
2017,1,1000988,5,,,,,1
2017,1,1000567,17,1,2,,,1
2017,1,1001118,12,3,1,1,,3
2017,1,1000310,5,,,,1,3
2017,1,1000723,11,,3,,,2
2017,1,1000451,15,1,1,,,4
2017,1,1001262,47,3,2,,,5
2017,1,1000991,7,1,1,,,1
2017,1,1000852,6,1,1,,,3
2017,1,1000900,6,,1,,,3
2017,1,1000735,12,,2,,,10
2017,1,1000787,11,,,,,11
2017,1,1000361,9,,,,,7
2017,1,1000428,11,,2,,,6
2017,1,1001362,3,,1,,,2
2017,1,1000686,2,,,,,1
2017,1,1000238,4,,,,,2
2017,1,1001423,5,,1,,,1
2017,1,1000677,8,,2,,,4
2017,1,1000288,22,,4,,,6
2017,1,1000740,13,,3,,,
2017,1,1001459,8,,1,,,1
2017,1,1000641,19,1,2,,,5
2017,1,1001381,2,,,,,
2017,1,1001200,39,4,2,1,1,3
2017,1,1000164,5,,1,,,2
2017,1,1000028,22,1,3,,,2
2017,1,1000495,9,,,,,1
2017,1,1001220,45,3,2,2,,5
2017,1,1000800,19,1,3,,,4
2017,1,1001024,26,,2,,1,8
2017,1,1000383,9,,2,,,
2017,1,1000705,25,1,2,,,4
2017,1,1000017,10,2,1,,,2
2017,1,1000412,17,1,3,,,1
2017,1,1000002,8,1,,,,1
2017,1,1001178,20,4,1,,,5
2017,1,1000931,15,5,2,,,3
2017,1,1000312,8,1,,,,2
2017,1,1000054,15,4,2,,,3
2017,1,1000132,4,,1,,,
2017,1,1001479,4,,,,,
2017,1,1000110,18,3,1,,1,3
2017,1,1001326,14,2,1,,,1
2017,1,1001449,31,1,3,,,2
2017,1,1001018,16,6,1,,,2
2017,1,1000894,7,,1,,,
2017,1,1000552,8,,1,,,
2017,1,1000155,9,1,1,,,3
2017,1,1000867,12,1,1,,,3
2017,1,1000129,11,1,2,,,1
2017,1,1001359,16,,4,1,,2
2017,1,1000817,18,,3,1,,3
2017,1,1001330,33,,6,,,5
2017,1,1000757,11,,2,,,5
2017,1,1000415,6,,1,,,1
2017,1,1001026,14,,2,,,1
2017,1,1001045,71,3,12,1,1,5
2017,1,1000711,12,,2,,,1
2017,1,1000243,9,,1,,,2
2016,4,1000987,5,1,,,,
2016,4,1001333,6,,1,,,2
