year,quarter,district,floatpop
2015,3,1001215,279752
2015,3,1001216,552328
2015,3,1001217,627915
2015,3,1001218,381118
2015,3,1001219,75254
2015,3,1001220,811589
2015,3,1001221,591758
2015,3,1001222,126889
2015,3,1001223,825961
2015,3,1001224,458839
2015,3,1001225,160883
2015,3,1001226,1052920
2015,3,1001227,508851
2015,3,1001228,904372
2015,3,1001229,96741
2015,3,1001230,356557
2015,3,1001231,723086
2015,3,1001232,1774587
2015,3,1001233,608168
2015,3,1001234,241785
2015,3,1001235,33683
2015,3,1001236,232752
2015,3,1001237,92332
2015,3,1001238,1314638
2015,3,1001239,25957
2015,3,1001240,660812
2015,3,1001241,171721
2015,3,1001242,605622
2015,3,1001243,321452
2015,3,1001244,251239
2015,3,1001245,909018
2015,3,1001246,88446
2015,3,1001247,75201
2015,3,1001248,356906
2015,3,1001249,278554
2015,3,1001251,386196
2015,3,1001252,190602
2015,3,1001253,388279
2015,3,1001254,975518
2015,3,1001255,135400
2015,3,1001256,348531
2015,3,1001257,1315805
2015,3,1001259,255982
2015,3,1001260,635060
2015,3,1001261,446905
2015,3,1001262,297407
2015,3,1001263,915162
2015,3,1001264,66947
2015,3,1001265,226603
2015,3,1001266,404397
2015,3,1001267,222912
2015,3,1001268,45404
2015,3,1001270,212679
2015,3,1001271,220403
2015,3,1001272,17917
2015,3,1001273,1397463
2015,3,1001274,595888
2015,3,1001275,77815
2015,3,1001276,71650
2015,3,1001277,519707
2015,3,1001279,149292
2015,3,1001280,125026
2015,3,1001281,74160
2015,3,1001282,749232
2015,3,1001283,86107
2015,3,1001284,882090
2015,3,1001285,59207
2015,3,1001286,32785
2015,3,1001287,10873
2015,3,1001288,10300
2015,3,1001289,92873
2015,3,1001290,38990
2015,3,1001291,23783
2015,3,1001292,11897
2015,3,1001293,75681
2015,3,1001294,206008
2015,3,1001295,414124
2015,3,1001296,52067
2015,3,1001297,118461
2015,3,1001298,97954
2015,3,1001299,15323
2015,3,1001300,43526
2015,3,1001301,110518
2015,3,1001302,22474
2015,3,1001303,26442
2015,3,1001304,236438
2015,3,1001305,19725
2015,3,1001306,52419
2015,3,1001307,75983
2015,3,1001308,320409
2015,3,1001309,35667
2015,3,1001310,25164
2015,3,1001311,19095
2015,3,1001312,18747
2015,3,1001313,135457
2015,3,1001314,106862
2015,3,1001315,25378
2015,3,1001316,560871
2015,3,1001317,10764
2015,3,1001318,40749
2015,3,1001319,113744
2015,3,1001320,133950
2015,3,1001321,99824
2015,3,1001322,33568
2015,3,1001323,63191
2015,3,1001324,17749
2015,3,1001325,101805
2015,3,1001326,67653
2015,3,1001327,5739
2015,3,1001329,114712
2015,3,1001330,207655
2015,3,1001331,252145
2015,3,1001332,158033
2015,3,1001333,94784
2015,3,1001334,81575
2015,3,1001335,23817
2015,3,1001336,228219
2015,3,1001337,17839
2015,3,1001338,718956
2015,3,1001339,105013
2015,3,1001340,197742
2015,3,1001341,62795
2015,3,1001342,29554
2015,3,1001343,49332
2015,3,1001344,4983
2015,3,1001345,27607
2015,3,1001346,12811
2015,3,1001347,159359
2015,3,1001348,14074
2015,3,1001349,148820
2015,3,1001350,75453
2015,3,1001351,45087
2015,3,1001352,179936
2015,3,1001353,254185
2015,3,1001354,110188
2015,3,1001355,49506
2015,3,1001356,8017
2015,3,1001357,171234
2015,3,1001358,7606
2015,3,1001359,153576
2015,3,1001360,146009
2015,3,1001361,4832
2015,3,1001362,35523
2015,3,1001363,41217
2015,3,1001364,32716
2015,3,1001365,153104
2015,3,1001366,5901
2015,3,1001367,234231
2015,3,1001368,290468
2015,3,1001369,18464
2015,3,1001370,14183
2015,3,1001372,21176
2015,3,1001373,30591
2015,3,1001374,116799
2015,3,1001375,4418
2015,3,1001376,16976
2015,3,1001377,75641
2015,3,1001378,9364
2015,3,1001379,114375
2015,3,1001380,60981
2015,3,1001381,16092
2015,3,1001382,7355
2015,3,1001384,33124
2015,3,1001385,140422
2015,3,1001386,10661
2015,3,1001387,36965
2015,3,1001388,9635
2015,3,1001389,40476
2015,3,1001390,91997
2015,3,1001391,92899
2015,3,1001392,12487
2015,3,1001394,163996
2015,3,1001395,211544
2015,3,1001396,54187
2015,3,1001397,115956
2015,3,1001398,31934
2015,3,1001399,43464
2015,3,1001400,33521
2015,3,1001401,10164
2015,3,1001402,79517
2015,3,1001403,31780
2015,3,1001404,49817
2015,3,1001405,46403
2015,3,1001406,103160
2015,3,1001407,4351
2015,3,1001408,24853
2015,3,1001409,68324
2015,3,1001410,22408
2015,3,1001411,192035
2015,3,1001412,64080
2015,3,1001413,387076
2015,3,1001414,266585
2015,3,1001415,129987
2015,3,1001416,17497
2015,3,1001417,88489
2015,3,1001418,251427
2015,3,1001419,39128
2015,3,1001420,95263
2015,3,1001421,11806
2015,3,1001422,24990
2015,3,1001423,88596
2015,3,1001424,176317
2015,3,1001425,8384
2015,3,1001426,33588
2015,3,1001427,354703
2015,3,1001428,4016
2015,3,1001429,45367
2015,3,1001430,1915570
2015,3,1001431,54542
2015,3,1001432,18992
2015,3,1001433,100992
2015,3,1001434,29197
2015,3,1001435,80013
2015,3,1001436,57253
2015,3,1001437,14653
2015,3,1001438,88839
2015,3,1001439,45467
2015,3,1001440,107049
2015,3,1001441,87965
2015,3,1001442,11921
2015,3,1001443,23939
2015,3,1001444,56061
2015,3,1001445,20607
2015,3,1001446,27293
2015,3,1001447,96366
2015,3,1001448,334017
2015,3,1001449,247764
2015,3,1001450,174281
2015,3,1001451,23199
2015,3,1001452,184321
2015,3,1001453,21531
2015,3,1001454,13857
2015,3,1001455,78174
2015,3,1001456,20025
2015,3,1001457,32014
2015,3,1001458,137988
2015,3,1001459,395658
2015,3,1001460,108763
2015,3,1001461,16257
2015,3,1001462,34933
2015,3,1001463,12568
2015,3,1001464,68338
2015,3,1001465,6556
2015,3,1001466,136350
2015,3,1001467,19445
2015,3,1001468,6246
2015,3,1001469,43710
2015,3,1001470,22896
2015,3,1001471,95762
2015,3,1001472,29814
2015,3,1001473,23352
2015,3,1001474,61562
2015,3,1001475,15243
2015,3,1001476,77181
2015,3,1001477,74704
2015,3,1001478,418545
2015,3,1001479,67748
2015,3,1001480,170324
2015,3,1001481,144900
2015,3,1001482,5779
2015,3,1001483,198590
2015,3,1001484,12827
2015,3,1001485,33614
2015,3,1001486,23914
2015,3,1001487,76971
2015,3,1001488,93786
2015,3,1001489,139755
2015,3,1001490,162359
2015,3,1001491,1319949
2015,3,1001492,7403782
2015,3,1001493,2737864
2015,3,1001494,5784481
2015,3,1001495,1279703
2015,3,1001496,112145
2015,4,1000001,74923
2015,4,1000002,203954
2015,4,1000003,74971
2015,4,1000004,111241
2015,4,1000005,4095
2015,4,1000006,30450
2015,4,1000007,50976
2015,4,1000008,18135
2015,4,1000009,11059
2015,4,1000010,79311
2015,4,1000011,198447
2015,4,1000012,92076
2015,4,1000013,36774
2015,4,1000014,88516
2015,4,1000015,135681
2015,4,1000016,128498
2015,4,1000017,99642
2015,4,1000018,259620
2015,4,1000019,178624
2015,4,1000020,272399
2015,4,1000021,344302
2015,4,1000022,95963
2015,4,1000023,238145
2015,4,1000024,177210
2015,4,1000025,79245
2015,4,1000026,9618
2015,4,1000027,34756
2015,4,1000028,451213
2015,4,1000029,87366
2015,4,1000030,446279
2015,4,1000031,237868
2015,4,1000032,433746
2015,4,1000033,310041
2015,4,1000034,577401
2015,4,1000035,206260
2015,4,1000036,202838
2015,4,1000037,77864
2015,4,1000038,552867
2015,4,1000039,138880
2015,4,1000040,143919
2015,4,1000041,144756
2015,4,1000042,344347
2015,4,1000043,426615
2015,4,1000044,40337
2015,4,1000045,35468
2015,4,1000046,166070
2015,4,1000047,134948
2015,4,1000048,109982
2015,4,1000049,401920
2015,4,1000050,4528
2015,4,1000051,56457
2015,4,1000052,105809
2015,4,1000053,94509
2015,4,1000054,73889
2015,4,1000055,91790
2015,4,1000056,156185
2015,4,1000057,339793
2015,4,1000058,81694
2015,4,1000059,52512
2015,4,1000060,105612
2015,4,1000061,59622
2015,4,1000062,263867
2015,4,1000063,118387
2015,4,1000064,185353
2015,4,1000065,125808
2015,4,1000066,86064
2015,4,1000067,186103
2015,4,1000068,297755
2015,4,1000069,152385
2015,4,1000070,155765
2015,4,1000071,127930
2015,4,1000072,295525
2015,4,1000073,311867
2015,4,1000074,105084
2015,4,1000075,207168
2015,4,1000076,136663
2015,4,1000077,197913
2015,4,1000078,157952
2015,4,1000079,197418
2015,4,1000080,233638
2015,4,1000081,169753
2015,4,1000082,293366
2015,4,1000083,134338
2015,4,1000084,64170
2015,4,1000085,62981
2015,4,1000086,104585
2015,4,1000087,73840
2015,4,1000088,898734
2015,4,1000089,173052
2015,4,1000090,416430
2015,4,1000091,159153
2015,4,1000092,206597
2015,4,1000093,238235
2015,4,1000094,187171
2015,4,1000095,161739
2015,4,1000096,908304
2015,4,1000097,36997
2015,4,1000098,326897
2015,4,1000099,370499
2015,4,1000100,353455
2015,4,1000101,170350
2015,4,1000102,205451
2015,4,1000103,154083
2015,4,1000104,251927
2015,4,1000105,122261
2015,4,1000106,406518
2015,4,1000107,133536
2015,4,1000108,86653
2015,4,1000109,91413
2015,4,1000110,294306
2015,4,1000111,150689
2015,4,1000112,307837
2015,4,1000113,83841
2015,4,1000114,109878
2015,4,1000115,114547
2015,4,1000116,124127
2015,4,1000117,122519
2015,4,1000118,488771
2015,4,1000119,549720
2015,4,1000120,399829
2015,4,1000121,300367
2015,4,1000122,130605
2015,4,1000123,270602
2015,4,1000124,502895
2015,4,1000125,480568
2015,4,1000126,241045
2015,4,1000127,284240
2015,4,1000128,71355
2015,4,1000129,179140
2015,4,1000130,231595
2015,4,1000131,128650
2015,4,1000132,160505
2015,4,1000133,263908
2015,4,1000134,184666
2015,4,1000135,230898
2015,4,1000136,300116
2015,4,1000137,208102
2015,4,1000138,141860
2015,4,1000139,106632
2015,4,1000140,396290
2015,4,1000141,104251
2015,4,1000142,257686
2015,4,1000143,227160
2015,4,1000144,292002
2015,4,1000145,137743
2015,4,1000146,191679
2015,4,1000147,180797
2015,4,1000148,201567
2015,4,1000149,126071
2015,4,1000150,174999
2015,4,1000151,109082
2015,4,1000152,177698
2015,4,1000153,111330
2015,4,1000154,60353
2015,4,1000155,46826
2015,4,1000156,223743
2015,4,1000157,144920
2015,4,1000158,453576
2015,4,1000159,125252
2015,4,1000160,191134
2015,4,1000161,83356
2015,4,1000162,246107
2015,4,1000163,115772
2015,4,1000164,285966
2015,4,1000165,295741
2015,4,1000166,149382
2015,4,1000167,232187
2015,4,1000168,66139
2015,4,1000169,334140
2015,4,1000170,92980
2015,4,1000171,182058
2015,4,1000172,307347
2015,4,1000173,42678
2015,4,1000174,60632
2015,4,1000175,311535
2015,4,1000176,173732
2015,4,1000177,151326
2015,4,1000178,165139
2015,4,1000179,243410
2015,4,1000180,443196
2015,4,1000181,122922
2015,4,1000182,149549
2015,4,1000183,172630
2015,4,1000184,172825
2015,4,1000185,143966
2015,4,1000186,153883
2015,4,1000187,136483
2015,4,1000188,341985
2015,4,1000189,152069
2015,4,1000190,399577
2015,4,1000191,138637
2015,4,1000192,152810
2015,4,1000193,537006
2015,4,1000194,317054
2015,4,1000195,149935
2015,4,1000196,105434
2015,4,1000197,63775
2015,4,1000198,403621
2015,4,1000199,89171
2015,4,1000200,113221
2015,4,1000201,217692
2015,4,1000202,145973
2015,4,1000203,451893
2015,4,1000204,151846
2015,4,1000205,192683
2015,4,1000206,325319
2015,4,1000207,210229
2015,4,1000208,112659
2015,4,1000209,117732
2015,4,1000210,421604
2015,4,1000211,219987
2015,4,1000212,161560
2015,4,1000213,100178
2015,4,1000214,343046
2015,4,1000215,104641
2015,4,1000216,156449
2015,4,1000217,199622
2015,4,1000218,282909
2015,4,1000219,369218
2015,4,1000220,213373
2015,4,1000221,920071
2015,4,1000222,367965
2015,4,1000223,281452
2015,4,1000224,237027
2015,4,1000225,110187
2015,4,1000226,233271
2015,4,1000227,211944
2015,4,1000228,255343
2015,4,1000229,248403
2015,4,1000230,501326
2015,4,1000231,321284
2015,4,1000232,262201
2015,4,1000233,319117
2015,4,1000234,203828
2015,4,1000235,107281
2015,4,1000236,64139
2015,4,1000237,386555
2015,4,1000238,208507
2015,4,1000239,234766
2015,4,1000240,82587
2015,4,1000241,116047
2015,4,1000242,247290
2015,4,1000243,359586
2015,4,1000244,177551
2015,4,1000245,299568
2015,4,1000246,122594
2015,4,1000247,211739
2015,4,1000248,243693
2015,4,1000249,422509
2015,4,1000250,106902
2015,4,1000251,129140
2015,4,1000252,448254
2015,4,1000253,254728
2015,4,1000254,341324
2015,4,1000255,75480
2015,4,1000256,210310
2015,4,1000257,144226
2015,4,1000258,203103
2015,4,1000259,112714
2015,4,1000260,162046
2015,4,1000261,198383
2015,4,1000262,88427
2015,4,1000263,185452
2015,4,1000264,305098
2015,4,1000265,183426
2015,4,1000266,72590
2015,4,1000267,81136
2015,4,1000268,158902
2015,4,1000269,276208
2015,4,1000270,208525
2015,4,1000271,111547
2015,4,1000272,84427
2015,4,1000273,155392
2015,4,1000274,191592
2015,4,1000275,92399
2015,4,1000276,161683
2015,4,1000277,136256
2015,4,1000278,233201
2015,4,1000279,57235
2015,4,1000280,112687
2015,4,1000281,217277
2015,4,1000282,77560
2015,4,1000283,37504
2015,4,1000284,273281
2015,4,1000285,111259
2015,4,1000286,244936
2015,4,1000287,426815
2015,4,1000288,275423
2015,4,1000289,185449
2015,4,1000290,293395
2015,4,1000291,324489
2015,4,1000292,470771
2015,4,1000293,132155
2015,4,1000294,112329
2015,4,1000295,212355
2015,4,1000296,75613
2015,4,1000297,123240
2015,4,1000298,105647
2015,4,1000299,12718
2015,4,1000300,219627
2015,4,1000301,145817
2015,4,1000302,41425
2015,4,1000303,128529
2015,4,1000304,123779
2015,4,1000305,181102
2015,4,1000306,71550
2015,4,1000307,146876
2015,4,1000308,109624
2015,4,1000309,51451
2015,4,1000310,118580
2015,4,1000311,206517
2015,4,1000312,230874
2015,4,1000313,158189
2015,4,1000314,149404
2015,4,1000315,129786
2015,4,1000316,88115
2015,4,1000317,90744
2015,4,1000318,60656
2015,4,1000319,301504
2015,4,1000320,123311
2015,4,1000321,128228
2015,4,1000322,275373
2015,4,1000323,96985
2015,4,1000324,197685
2015,4,1000325,65301
2015,4,1000326,108195
2015,4,1000327,111407
2015,4,1000328,186353
2015,4,1000329,223836
2015,4,1000330,74971
2015,4,1000331,207216
2015,4,1000332,158092
2015,4,1000333,140494
2015,4,1000334,92879
2015,4,1000335,164772
2015,4,1000336,194427
2015,4,1000337,353081
2015,4,1000338,367998
2015,4,1000339,159523
2015,4,1000340,66440
2015,4,1000341,157102
2015,4,1000342,379612
2015,4,1000343,129592
2015,4,1000344,141541
2015,4,1000345,57057
2015,4,1000346,176852
2015,4,1000347,337647
2015,4,1000348,190939
2015,4,1000349,371459
2015,4,1000350,133900
2015,4,1000351,181880
2015,4,1000352,326386
2015,4,1000353,224904
2015,4,1000354,118385
2015,4,1000355,48334
2015,4,1000356,146930
2015,4,1000357,267112
2015,4,1000358,95246
2015,4,1000359,194727
2015,4,1000360,550558
2015,4,1000361,113181
2015,4,1000362,251016
2015,4,1000363,108329
2015,4,1000364,88466
2015,4,1000365,53132
2015,4,1000366,52700
2015,4,1000367,6366
2015,4,1000368,30085
2015,4,1000369,127471
2015,4,1000370,101751
2015,4,1000371,336318
2015,4,1000372,78631
2015,4,1000373,56323
2015,4,1000374,101831
2015,4,1000375,116726
2015,4,1000376,111621
2015,4,1000377,65126
2015,4,1000378,48566
2015,4,1000379,169073
2015,4,1000380,307172
2015,4,1000381,152071
2015,4,1000382,253227
2015,4,1000383,90882
2015,4,1000384,536377
2015,4,1000385,228905
2015,4,1000386,408829
2015,4,1000387,223316
2015,4,1000388,312714
2015,4,1000389,127024
2015,4,1000390,213571
2015,4,1000391,125393
2015,4,1000392,195628
2015,4,1000393,115442
2015,4,1000394,209175
2015,4,1000395,144959
2015,4,1000396,95544
2015,4,1000397,155994
2015,4,1000398,200169
2015,4,1000399,230154
2015,4,1000400,83450
2015,4,1000401,389323
2015,4,1000402,202922
2015,4,1000403,246470
2015,4,1000404,170303
2015,4,1000405,457743
2015,4,1000406,120192
2015,4,1000407,189226
2015,4,1000408,310611
2015,4,1000409,200788
2015,4,1000410,565184
2015,4,1000411,245882
2015,4,1000412,287427
2015,4,1000413,308079
2015,4,1000414,80932
2015,4,1000415,249929
2015,4,1000416,189753
2015,4,1000417,177231
2015,4,1000418,128147
2015,4,1000419,177789
2015,4,1000420,161062
2015,4,1000421,187734
2015,4,1000422,198766
2015,4,1000423,52512
2015,4,1000424,223066
2015,4,1000425,122502
2015,4,1000426,74318
2015,4,1000427,114387
2015,4,1000428,103127
2015,4,1000429,316433
2015,4,1000430,367481
2015,4,1000431,79970
2015,4,1000432,101965
2015,4,1000433,299236
2015,4,1000434,335302
2015,4,1000435,132865
2015,4,1000436,258690
2015,4,1000437,112344
2015,4,1000438,66927
2015,4,1000439,292030
2015,4,1000440,157629
2015,4,1000441,397735
2015,4,1000442,398448
2015,4,1000443,85454
2015,4,1000444,94144
2015,4,1000445,109921
2015,4,1000446,114193
2015,4,1000447,285387
2015,4,1000448,125016
2015,4,1000449,330807
2015,4,1000450,172590
2015,4,1000451,191291
2015,4,1000452,294720
2015,4,1000453,64946
2015,4,1000454,264904
2015,4,1000455,302031
2015,4,1000456,44060
2015,4,1000457,46278
2015,4,1000458,128580
2015,4,1000459,211699
2015,4,1000460,462133
2015,4,1000461,157680
2015,4,1000462,717987
2015,4,1000463,155888
2015,4,1000464,138509
2015,4,1000465,85679
2015,4,1000466,89415
2015,4,1000467,164549
2015,4,1000468,148446
2015,4,1000469,254320
2015,4,1000470,98911
2015,4,1000471,169702
2015,4,1000472,203601
2015,4,1000473,270745
2015,4,1000474,385940
2015,4,1000475,113403
2015,4,1000476,255241
2015,4,1000477,201941
2015,4,1000478,147011
2015,4,1000479,389808
2015,4,1000480,249096
2015,4,1000481,95542
2015,4,1000482,253364
2015,4,1000483,88700
2015,4,1000484,91325
2015,4,1000485,98100
2015,4,1000486,177516
2015,4,1000487,218993
2015,4,1000488,237439
2015,4,1000489,108543
2015,4,1000490,87120
2015,4,1000491,101145
2015,4,1000492,145794
2015,4,1000493,144850
2015,4,1000494,93275
2015,4,1000495,90567
2015,4,1000496,88071
2015,4,1000497,195709
2015,4,1000498,130890
2015,4,1000499,283741
2015,4,1000500,376588
2015,4,1000501,305171
2015,4,1000502,109378
2015,4,1000503,109151
2015,4,1000504,123806
2015,4,1000505,156340
2015,4,1000506,192249
2015,4,1000507,71454
2015,4,1000508,190789
2015,4,1000509,67032
2015,4,1000510,182838
2015,4,1000511,155693
2015,4,1000512,145518
2015,4,1000513,119470
2015,4,1000514,69501
2015,4,1000515,142416
2015,4,1000516,332034
2015,4,1000517,18947
2015,4,1000518,142976
2015,4,1000519,354325
2015,4,1000520,220734
2015,4,1000521,335948
2015,4,1000522,412780
2015,4,1000523,64481
2015,4,1000524,20549
2015,4,1000525,173104
2015,4,1000526,148621
2015,4,1000527,103549
2015,4,1000528,112031
2015,4,1000529,176388
2015,4,1000530,155858
2015,4,1000531,159075
2015,4,1000532,242346
2015,4,1000533,372651
2015,4,1000534,335135
2015,4,1000535,99259
2015,4,1000536,107530
2015,4,1000537,157280
2015,4,1000538,137765
2015,4,1000539,110121
