year,quarter,district,resid_total,household_total,household_apt
2018,3,1000548,3785,1533,206
2018,3,1000547,4179,1554,275
2018,3,1000546,1844,859,0
2018,3,1000545,1966,889,61
2018,3,1000544,901,403,0
2018,3,1000543,1082,443,68
2018,3,1000542,2426,1283,43
2018,3,1000541,3366,1433,96
2018,3,1000540,777,390,0
2018,3,1000539,4036,1475,812
2018,3,1000538,3622,1273,525
2018,3,1000537,3606,1654,0
2018,3,1000536,4445,2060,0
2018,3,1000535,1953,682,571
2018,3,1000534,5612,1981,632
2018,3,1000533,2425,982,36
2018,3,1000532,2171,696,117
2018,3,1000531,2079,731,158
2018,3,1000530,1379,631,0
2018,3,1000529,3752,1621,0
2018,3,1000528,2134,1034,181
2018,3,1000527,3509,1671,0
2018,3,1000526,2931,1137,0
2018,3,1000525,2436,862,56
2018,3,1000524,1078,530,0
2018,3,1000523,2692,994,208
2018,3,1000522,3482,1403,130
2018,3,1000521,2275,956,36
2018,3,1000520,1560,533,142
2018,3,1000519,2276,798,273
2018,3,1000518,1264,423,189
2018,3,1000517,1867,574,543
2018,3,1000516,705,324,96
2018,3,1000515,4941,2178,0
2018,3,1000514,2094,1009,0
2018,3,1000513,2422,1328,91
2018,3,1000512,3669,1614,48
2018,3,1000511,3757,1718,186
2018,3,1000510,3850,1775,277
2018,3,1000509,3176,1342,101
2018,3,1000508,3433,1645,14
2018,3,1000507,2356,1315,0
2018,3,1000506,3035,1390,50
2018,3,1000505,2638,962,837
2018,3,1000504,1621,864,0
2018,3,1000503,1846,965,0
2018,3,1000502,3860,2078,155
2018,3,1000501,3111,1311,278
2018,3,1000500,1661,878,0
2018,3,1000499,2475,1218,31
2018,3,1000498,2412,1295,18
2018,3,1000497,4125,1996,16
2018,3,1000496,1774,988,0
2018,3,1000495,804,454,48
2018,3,1000494,512,357,0
2018,3,1000493,1341,714,12
2018,3,1000492,2672,1280,35
2018,3,1000491,755,400,0
2018,3,1000490,535,333,0
2018,3,1000489,245,157,0
2018,3,1000488,1931,1315,0
2018,3,1000487,2839,1481,22
2018,3,1000486,525,239,208
2018,3,1000485,1036,540,0
2018,3,1000484,3288,1590,0
2018,3,1000483,1188,679,0
2018,3,1000482,3191,1458,0
2018,3,1000481,3705,1674,0
2018,3,1000480,1706,830,250
2018,3,1000479,5435,2259,620
2018,3,1000478,2040,913,86
2018,3,1000477,2881,1584,0
2018,3,1000476,4436,2115,162
2018,3,1000475,2222,956,174
2018,3,1000474,2738,1473,33
2018,3,1000473,833,415,191
2018,3,1000472,2124,1173,215
2018,3,1000471,857,578,43
2018,3,1000470,1196,775,0
2018,3,1000469,2490,1393,0
2018,3,1000468,1289,702,0
2018,3,1000467,1819,968,74
2018,3,1000466,1855,983,0
2018,3,1000465,1368,723,92
2018,3,1000464,2824,1299,108
2018,3,1000463,1047,455,135
2018,3,1000462,1077,646,145
2018,3,1000461,3711,1593,949
2018,3,1000460,1478,1018,0
2018,3,1000459,3474,2103,0
2018,3,1000458,2038,1104,73
2018,3,1000457,3331,1384,25
2018,3,1000456,1081,491,37
2018,3,1000455,1591,743,50
2018,3,1000454,1614,864,17
2018,3,1000453,293,198,0
2018,3,1000452,700,481,109
2018,3,1000451,507,309,0
2018,3,1000450,3095,1443,11
2018,3,1000449,5200,2343,0
2018,3,1000448,3598,1506,22
2018,3,1000447,3890,2149,0
2018,3,1000446,3849,1826,0
2018,3,1000445,3282,2257,0
2018,3,1000444,786,471,0
2018,3,1000443,3696,1531,270
2018,3,1000442,2433,1188,0
2018,3,1000441,1452,702,0
2018,3,1000440,1119,516,124
2018,3,1000439,3533,1882,0
2018,3,1000438,10768,3696,3660
2018,3,1000437,2428,1315,0
2018,3,1000436,4205,1973,285
2018,3,1000435,2783,1329,0
2018,3,1000434,5809,2648,21
2018,3,1000433,1790,835,38
2018,3,1000432,4468,2024,24
2018,3,1000431,1759,739,0
2018,3,1000430,4204,1678,38
2018,3,1000429,5798,2840,0
2018,3,1000428,831,349,109
2018,3,1000427,2755,1152,37
2018,3,1000426,2760,1224,80
2018,3,1000425,5299,2271,156
2018,3,1000424,2071,934,59
2018,3,1000423,2536,1159,152
2018,3,1000422,2004,931,0
2018,3,1000421,2858,1198,0
2018,3,1000420,1894,917,20
2018,3,1000419,2556,1151,0
2018,3,1000418,1783,953,0
2018,3,1000417,1520,736,0
2018,3,1000416,3481,1555,104
2018,3,1000415,2341,1003,0
2018,3,1000414,300,141,0
2018,3,1000413,3208,1374,0
2018,3,1000412,2925,1226,64
2018,3,1000411,2880,1178,60
2018,3,1000410,4012,1889,44
2018,3,1000409,3671,1508,29
2018,3,1000408,2920,1303,0
2018,3,1000407,2119,1011,0
2018,3,1000406,1037,504,0
2018,3,1000405,3677,1925,28
2018,3,1000404,2995,1441,0
2018,3,1000403,4329,1788,0
2018,3,1000402,2300,992,0
2018,3,1000401,4580,1954,19
2018,3,1000400,3940,1595,0
2018,3,1000399,3864,1464,31
2018,3,1000398,5655,2550,0
2018,3,1000397,1163,573,24
2018,3,1000396,2686,1335,0
2018,3,1000395,3943,1559,246
2018,3,1000394,5224,2629,36
2018,3,1000393,2585,1034,18
2018,3,1000392,3092,1485,0
2018,3,1000391,3815,1577,193
2018,3,1000390,2472,959,160
2018,3,1000389,3590,1611,0
2018,3,1000388,3857,1857,0
2018,3,1000387,2414,1181,0
2018,3,1000386,1820,703,439
2018,3,1000385,2356,1089,254
2018,3,1000384,2563,1298,0
2018,3,1000383,1205,451,186
2018,3,1000382,3506,1637,253
2018,3,1000381,2535,1048,75
2018,3,1000380,2869,1726,62
2018,3,1000379,3635,1497,427
2018,3,1000378,1538,677,17
2018,3,1000377,2291,955,326
2018,3,1000376,2317,1034,65
2018,3,1000375,3028,1237,265
2018,3,1000374,3585,1677,0
2018,3,1000373,987,506,0
2018,3,1000372,2183,1027,34
2018,3,1000371,3775,1713,40
2018,3,1000370,3880,1199,1093
2018,3,1000369,1983,822,0
2018,3,1000368,1732,775,173
2018,3,1000367,386,213,0
2018,3,1000366,1991,879,0
2018,3,1000365,3042,1465,251
2018,3,1000364,1410,719,0
2018,3,1000363,709,385,0
2018,3,1000362,3529,1767,0
2018,3,1000361,1783,779,89
2018,3,1000360,4907,2558,155
2018,3,1000359,2322,1111,179
2018,3,1000358,2876,1386,0
2018,3,1000357,3945,1842,0
2018,3,1000356,3533,1523,0
2018,3,1000355,1647,779,0
2018,3,1000354,2402,1090,0
2018,3,1000353,1901,760,380
2018,3,1000352,1805,984,124
2018,3,1000351,1744,1011,0
2018,3,1000350,1554,844,0
2018,3,1000349,1800,992,0
2018,3,1000348,3180,1599,0
2018,3,1000347,2175,1186,0
2018,3,1000346,2969,1034,587
2018,3,1000345,2706,1270,0
2018,3,1000344,3897,1546,329
2018,3,1000343,1891,828,0
2018,3,1000342,2093,1215,29
2018,3,1000341,2865,1269,0
2018,3,1000340,1436,662,0
2018,3,1000339,3320,1769,20
2018,3,1000338,2969,1308,0
2018,3,1000337,2322,1082,0
2018,3,1000336,2055,1056,0
2018,3,1000335,3265,1572,0
2018,3,1000334,3217,1395,0
2018,3,1000333,3107,1373,0
2018,3,1000332,3738,1778,0
2018,3,1000331,4241,2078,0
2018,3,1000330,1338,481,388
2018,3,1000329,2913,1540,90
2018,3,1000328,2154,1040,0
2018,3,1000327,3903,1835,0
2018,3,1000326,2328,1175,0
2018,3,1000325,245,147,0
2018,3,1000324,3422,1997,86
2018,3,1000323,1670,861,0
2018,3,1000322,3389,1699,0
2018,3,1000321,3009,1358,0
2018,3,1000320,1686,801,0
2018,3,1000319,2351,1330,0
2018,3,1000318,2163,931,0
2018,3,1000317,2631,1177,0
2018,3,1000316,1393,593,0
2018,3,1000315,2605,1201,0
2018,3,1000314,2120,1085,0
2018,3,1000313,3324,1641,0
2018,3,1000312,2863,1280,41
2018,3,1000311,2341,1018,0
2018,3,1000310,1348,685,0
2018,3,1000309,1293,689,0
2018,3,1000308,2204,1003,115
2018,3,1000307,1192,430,207
2018,3,1000306,1284,750,0
2018,3,1000305,2609,1314,0
2018,3,1000304,2331,1414,85
2018,3,1000303,2241,919,454
2018,3,1000302,1731,727,212
2018,3,1000301,1896,820,163
2018,3,1000300,3308,1787,83
2018,3,1000299,1819,990,65
2018,3,1000298,3481,1470,0
2018,3,1000297,1890,836,0
2018,3,1000296,290,176,0
2018,3,1000295,2071,1114,269
2018,3,1000294,984,435,0
2018,3,1000293,1491,924,0
2018,3,1000292,705,506,0
2018,3,1000291,994,763,0
2018,3,1000290,1033,626,0
2018,3,1000289,1628,978,0
2018,3,1000288,3012,1482,0
2018,3,1000287,3356,1450,345
2018,3,1000286,1679,830,0
2018,3,1000285,2238,1153,0
2018,3,1000284,3122,1808,0
2018,3,1000283,1897,833,0
2018,3,1000282,1629,634,96
2018,3,1000281,780,390,0
2018,3,1000280,1805,871,0
2018,3,1000279,2234,1161,0
2018,3,1000278,2364,1212,0
2018,3,1000277,1284,915,0
2018,3,1000276,2899,1565,0
2018,3,1000275,1306,779,0
2018,3,1000274,2554,1333,0
2018,3,1000273,2972,1243,0
2018,3,1000272,278,145,0
2018,3,1000271,385,216,0
2018,3,1000270,2304,1548,0
2018,3,1000269,1078,604,0
2018,3,1000268,2933,1302,394
2018,3,1000267,1343,630,0
2018,3,1000266,1932,838,0
2018,3,1000265,1116,526,96
2018,3,1000264,2985,1368,0
2018,3,1000263,1174,605,0
2018,3,1000262,1412,631,0
2018,3,1000261,282,176,0
2018,3,1000260,2621,1279,81
2018,3,1000259,3344,1522,103
2018,3,1000258,2007,1189,0
2018,3,1000257,2403,1098,69
2018,3,1000256,3091,1398,0
2018,3,1000255,2665,967,485
2018,3,1000254,3221,1766,0
2018,3,1000253,3139,1333,531
2018,3,1000252,3830,1426,361
2018,3,1000251,4672,2407,0
2018,3,1000250,3175,1496,0
2018,3,1000249,2006,1099,0
2018,3,1000248,5435,2634,21
2018,3,1000247,2806,1343,0
2018,3,1000246,1986,932,0
2018,3,1000245,2892,1607,0
2018,3,1000244,3102,1518,0
2018,3,1000243,1387,750,0
2018,3,1000242,2677,1223,0
2018,3,1000241,1940,888,0
2018,3,1000240,1475,742,0
2018,3,1000239,2331,1140,0
2018,3,1000238,3704,1839,0
2018,3,1000237,2700,1471,0
2018,3,1000236,2979,1341,0
2018,3,1000235,2409,1065,0
2018,3,1000234,2828,1543,0
2018,3,1000233,1880,830,104
2018,3,1000232,3425,1511,0
2018,3,1000231,2702,1414,0
2018,3,1000230,4311,2358,0
2018,3,1000229,3074,1383,145
2018,3,1000228,5085,2339,56
2018,3,1000227,1999,922,18
2018,3,1000226,4127,1989,363
2018,3,1000225,1426,566,126
2018,3,1000224,5164,2334,113
2018,3,1000223,4233,2362,0
2018,3,1000222,2304,1233,200
2018,3,1000221,3365,1850,0
2018,3,1000220,1298,781,0
2018,3,1000219,2537,1492,0
2018,3,1000218,2003,1101,0
2018,3,1000217,2256,878,428
2018,3,1000216,1830,982,0
2018,3,1000215,861,372,0
2018,3,1000214,3195,1694,44
2018,3,1000213,2800,1239,413
2018,3,1000212,2398,1020,92
2018,3,1000211,2557,1308,0
2018,3,1000210,2849,1687,34
2018,3,1000209,235,126,0
2018,3,1000208,1377,1037,0
2018,3,1000207,992,626,0
2018,3,1000206,3176,1832,0
2018,3,1000205,1470,865,0
2018,3,1000204,1744,828,0
2018,3,1000203,2023,982,0
2018,3,1000202,2328,968,165
2018,3,1000201,2077,903,297
2018,3,1000200,916,485,25
2018,3,1000199,998,446,0
2018,3,1000198,2637,979,285
2018,3,1000197,1372,645,315
2018,3,1000196,567,257,0
2018,3,1000195,1436,534,141
2018,3,1000194,3536,1760,0
2018,3,1000193,3487,1921,309
2018,3,1000192,521,324,0
2018,3,1000191,1088,637,0
2018,3,1000190,1589,924,0
2018,3,1000189,2404,1096,113
2018,3,1000188,4087,2278,0
2018,3,1000187,3454,1502,441
2018,3,1000186,1838,862,152
2018,3,1000185,1981,755,147
2018,3,1000184,2017,999,0
2018,3,1000183,1206,746,0
2018,3,1000182,1361,629,0
2018,3,1000181,540,239,108
2018,3,1000180,1552,951,0
2018,3,1000179,2562,1532,0
2018,3,1000178,1160,529,22
2018,3,1000177,1791,705,272
2018,3,1000176,3339,1632,0
2018,3,1000175,2880,1386,33
2018,3,1000174,1449,679,0
2018,3,1000173,1754,801,142
2018,3,1000172,3728,1738,455
2018,3,1000171,2160,1032,89
2018,3,1000170,217,115,0
2018,3,1000169,1228,773,0
2018,3,1000168,581,409,0
2018,3,1000167,3386,1376,22
2018,3,1000166,3034,1305,0
2018,3,1000165,3593,1774,217
2018,3,1000164,3749,1639,152
2018,3,1000163,2763,1175,0
2018,3,1000162,4604,1950,16
2018,3,1000161,2625,1168,0
2018,3,1000160,3062,1482,59
2018,3,1000159,1887,964,0
2018,3,1000158,3902,2058,0
2018,3,1000157,3931,1720,40
2018,3,1000156,5416,2366,38
2018,3,1000155,1782,732,198
2018,3,1000154,2928,1206,68
2018,3,1000153,2925,1543,0
2018,3,1000152,1774,988,0
2018,3,1000151,3059,1427,46
2018,3,1000150,4173,2146,0
2018,3,1000149,3001,1312,0
2018,3,1000148,3517,1431,33
2018,3,1000147,3555,1418,30
2018,3,1000146,3660,1679,0
2018,3,1000145,2990,1461,0
2018,3,1000144,1882,976,85
2018,3,1000143,2959,1831,170
2018,3,1000142,1891,1066,0
2018,3,1000141,3043,1068,393
2018,3,1000140,3677,1903,207
2018,3,1000139,5130,2697,0
2018,3,1000138,2325,1835,0
2018,3,1000137,3630,2490,0
2018,3,1000136,2130,986,0
2018,3,1000135,4141,2085,18
2018,3,1000134,4618,2156,34
2018,3,1000133,4183,1995,0
2018,3,1000132,4306,2026,0
2018,3,1000131,3920,1952,0
2018,3,1000130,685,314,0
2018,3,1000129,2660,1357,0
2018,3,1000128,1256,804,0
2018,3,1000127,2710,2269,42
2018,3,1000126,2147,1033,701
2018,3,1000125,927,487,57
2018,3,1000124,2678,1221,0
2018,3,1000123,1974,984,0
2018,3,1000122,2720,1270,0
2018,3,1000121,3094,1620,0
2018,3,1000120,2031,964,168
2018,3,1000119,2900,1469,93
2018,3,1000118,2849,1447,0
2018,3,1000117,2438,1170,0
2018,3,1000116,1810,883,76
2018,3,1000115,1533,825,0
2018,3,1000114,435,410,0
2018,3,1000113,351,190,0
2018,3,1000112,2681,1389,0
2018,3,1000111,1302,658,0
2018,3,1000110,628,363,0
2018,3,1000109,1283,753,26
2018,3,1000108,265,144,0
2018,3,1000107,3207,1554,0
2018,3,1000106,3554,1798,0
2018,3,1000105,1873,912,56
2018,3,1000104,1131,602,0
2018,3,1000103,2422,1119,440
2018,3,1000102,2366,1599,0
2018,3,1000101,2281,1010,249
2018,3,1000100,1010,595,0
2018,3,1000099,1776,934,104
2018,3,1000098,2224,1171,0
2018,3,1000097,5851,2362,0
2018,3,1000096,1209,885,0
2018,3,1000095,2537,1275,299
2018,3,1000094,943,354,36
2018,3,1000093,1877,889,0
2018,3,1000092,1638,861,86
2018,3,1000091,2918,1513,0
2018,3,1000090,3345,1430,110
2018,3,1000089,2323,1040,0
2018,3,1000088,2620,1440,14
2018,3,1000087,5659,2673,9
2018,3,1000086,2918,1396,49
2018,3,1000085,2232,1309,0
2018,3,1000084,563,355,0
2018,3,1000083,127,119,0
2018,3,1000082,740,430,0
2018,3,1000081,904,536,0
2018,3,1000080,632,439,0
2018,3,1000079,1556,998,0
2018,3,1000078,493,282,0
2018,3,1000077,2565,1547,0
2018,3,1000076,2541,1305,0
2018,3,1000075,4244,1969,9
2018,3,1000074,3049,1641,15
2018,3,1000073,1608,1046,0
2018,3,1000072,2763,1315,0
2018,3,1000071,2356,1631,0
2018,3,1000070,657,349,0
2018,3,1000069,1901,955,253
2018,3,1000068,981,576,0
2018,3,1000067,2332,1212,0
2018,3,1000066,1442,663,0
2018,3,1000065,1859,821,38
2018,3,1000064,2349,1281,0
2018,3,1000063,1217,712,47
2018,3,1000062,2677,1521,0
2018,3,1000061,2730,1259,0
2018,3,1000060,2247,1119,0
2018,3,1000059,2504,1242,0
2018,3,1000058,4100,2027,296
2018,3,1000057,4057,1811,17
2018,3,1000056,3230,1943,0
2018,3,1000055,1430,736,0
2018,3,1000054,839,454,0
2018,3,1000053,756,385,0
2018,3,1000052,537,301,0
2018,3,1000051,965,527,0
2018,3,1000050,413,213,0
2018,3,1000049,3389,1785,0
2018,3,1000048,1496,1026,0
2018,3,1000047,1142,618,0
2018,3,1000046,619,364,0
2018,3,1000045,712,416,0
2018,3,1000044,924,479,108
2018,3,1000043,2051,1078,0
2018,3,1000042,1798,902,0
2018,3,1000041,1511,798,0
2018,3,1000040,112,48,0
2018,3,1000039,532,25,0
2018,3,1000038,699,352,0
2018,3,1000037,2165,983,0
2018,3,1000036,1867,953,0
2018,3,1000035,4663,2040,103
2018,3,1000034,2034,1104,0
2018,3,1000033,895,592,0
2018,3,1000032,1452,649,225
2018,3,1000031,2080,969,155
2018,3,1000030,3605,1830,0
2018,3,1000029,973,557,0
2018,3,1000028,3342,1937,47
2018,3,1000027,710,318,0
2018,3,1000026,1869,923,0
2018,3,1000025,906,439,0
2018,3,1000024,2377,1043,63
2018,3,1000023,1318,803,0
2018,3,1000022,849,419,0
2018,3,1000021,917,639,0
2018,3,1000020,2375,1191,0
2018,3,1000019,3650,2027,60
2018,3,1000018,457,368,0
2018,3,1000017,46,39,0
2018,3,1000016,701,348,0
2018,3,1000015,1663,892,0
2018,3,1000014,470,255,0
2018,3,1000013,262,166,0
2018,3,1000012,2577,1077,111
2018,3,1000011,924,523,0
2018,3,1000010,940,588,0
2018,3,1000009,768,413,0
2018,3,1000008,675,322,0
2018,3,1000007,471,215,0
2018,3,1000006,675,368,0
2018,3,1000005,1702,723,0
2018,3,1000004,1457,885,0
2018,3,1000003,1195,801,0
2018,3,1000002,804,736,8
2018,3,1000001,1811,789,0
2018,2,1001496,24,14,0
2018,2,1001495,7011,3892,55
2018,2,1001494,1918,1476,184
2018,2,1001493,2010,1123,23
2018,2,1001492,1135,520,0
2018,2,1001491,5430,3398,0
2018,2,1001490,3200,1314,172
2018,2,1001489,599,256,99
2018,2,1001488,946,487,31
2018,2,1001487,142,118,0
2018,2,1001486,183,108,0
2018,2,1001485,365,190,0
2018,2,1001484,790,315,0
2018,2,1001483,902,505,0
2018,2,1001482,323,162,0
2018,2,1001481,2008,695,521
2018,2,1001480,2410,1298,0
2018,2,1001479,845,416,0
2018,2,1001478,5273,2544,113
2018,2,1001477,966,459,0
2018,2,1001476,2332,1135,0
2018,2,1001475,4,4,0
2018,2,1001474,229,86,75
2018,2,1001473,161,53,53
2018,2,1001472,86,45,0
2018,2,1001471,1192,717,0
2018,2,1001470,285,107,107
2018,2,1001469,100,66,0
2018,2,1001468,198,80,0
2018,2,1001467,60,24,0
2018,2,1001466,657,307,44
2018,2,1001465,54,38,0
2018,2,1001464,173,119,0
2018,2,1001463,57,45,0
2018,2,1001462,585,370,0
2018,2,1001461,3,1,0
2018,2,1001460,2258,1316,0
2018,2,1001459,421,266,0
2018,2,1001458,1476,944,0
2018,2,1001457,450,341,0
2018,2,1001456,14,8,0
2018,2,1001455,99,74,0
2018,2,1001454,406,315,0
2018,2,1001453,650,456,0
2018,2,1001452,629,419,0
2018,2,1001451,8,2,0
2018,2,1001450,550,301,0
2018,2,1001449,586,356,0
2018,2,1001448,1055,486,0
2018,2,1001447,1917,1067,0
2018,2,1001446,164,99,0
2018,2,1001445,57,40,0
2018,2,1001444,1614,941,0
2018,2,1001443,120,70,70
2018,2,1001442,16,10,0
2018,2,1001441,430,260,0
2018,2,1001440,152,118,0
2018,2,1001439,418,221,0
2018,2,1001438,330,161,0
2018,2,1001437,124,51,51
2018,2,1001436,105,52,0
2018,2,1001435,120,43,0
2018,2,1001433,733,402,124
2018,2,1001432,77,55,0
2018,2,1001431,299,167,0
2018,2,1001430,2304,1769,498
2018,2,1001429,421,191,0
2018,2,1001428,296,177,0
2018,2,1001427,2580,1304,0
2018,2,1001426,8,6,0
2018,2,1001425,41,17,0
2018,2,1001424,1697,842,0
2018,2,1001423,91,80,0
2018,2,1001422,161,95,0
2018,2,1001421,371,157,0
2018,2,1001420,626,274,60
2018,2,1001419,268,155,0
2018,2,1001418,656,391,0
2018,2,1001417,131,80,0
2018,2,1001416,164,150,0
2018,2,1001415,592,265,91
2018,2,1001414,526,233,0
2018,2,1001413,1187,588,27
2018,2,1001412,350,170,0
2018,2,1001411,1913,864,0
2018,2,1001409,1024,429,0
2018,2,1001408,73,39,0
2018,2,1001407,3,3,0
2018,2,1001406,265,165,0
2018,2,1001405,477,220,0
2018,2,1001404,168,85,0
2018,2,1001403,122,45,0
2018,2,1001402,176,85,0
2018,2,1001401,62,22,22
2018,2,1001400,336,186,0
2018,2,1001399,358,129,0
2018,2,1001398,1695,773,44
2018,2,1001397,1202,565,0
2018,2,1001396,1160,452,47
2018,2,1001395,1170,572,107
2018,2,1001394,1173,695,69
2018,2,1001392,39,20,0
2018,2,1001391,808,360,0
2018,2,1001390,2038,1073,0
2018,2,1001389,90,41,41
2018,2,1001388,245,119,119
2018,2,1001387,27,25,0
2018,2,1001386,68,34,0
2018,2,1001385,409,214,0
2018,2,1001384,12,7,0
2018,2,1001383,12,5,0
2018,2,1001382,156,68,68
2018,2,1001381,407,247,0
2018,2,1001380,512,250,0
2018,2,1001379,314,157,42
2018,2,1001378,129,72,0
2018,2,1001377,354,224,0
2018,2,1001376,118,71,0
2018,2,1001375,159,66,0
2018,2,1001374,635,309,0
2018,2,1001373,219,86,0
2018,2,1001372,16,8,0
2018,2,1001371,489,242,0
2018,2,1001370,11,11,0
2018,2,1001369,153,111,0
2018,2,1001368,258,127,0
2018,2,1001367,1866,842,129
2018,2,1001365,1566,782,0
2018,2,1001364,1005,472,0
2018,2,1001363,726,370,0
2018,2,1001362,375,180,0
2018,2,1001361,174,83,0
2018,2,1001360,1245,608,0
2018,2,1001359,2324,969,0
2018,2,1001358,65,30,0
2018,2,1001357,1477,629,0
2018,2,1001356,49,19,0
2018,2,1001355,727,422,0
2018,2,1001354,1685,719,0
2018,2,1001353,633,315,86
2018,2,1001352,1167,537,101
2018,2,1001351,146,76,0
2018,2,1001350,235,141,0
2018,2,1001349,1528,856,0
2018,2,1001348,29,14,0
2018,2,1001347,1865,908,0
2018,2,1001346,166,90,0
2018,2,1001345,83,50,0
2018,2,1001344,32,13,0
2018,2,1001343,1425,597,0
2018,2,1001342,236,116,0
2018,2,1001341,15,15,0
2018,2,1001340,1390,639,0
2018,2,1001339,1066,428,136
2018,2,1001338,220,116,0
2018,2,1001337,108,49,0
2018,2,1001336,2134,1073,41
2018,2,1001335,1422,575,0
2018,2,1001334,958,435,0
2018,2,1001333,1895,905,0
2018,2,1001332,1918,963,0
2018,2,1001331,1310,633,0
2018,2,1001330,2112,1040,0
2018,2,1001329,1578,894,0
2018,2,1001328,70,29,0
2018,2,1001327,230,106,0
2018,2,1001326,1205,930,0
2018,2,1001325,62,50,0
2018,2,1001324,240,113,0
2018,2,1001323,437,205,0
2018,2,1001321,330,176,0
2018,2,1001320,84,51,0
2018,2,1001319,97,52,0
2018,2,1001318,173,146,0
2018,2,1001317,180,78,0
2018,2,1001316,2166,1422,0
2018,2,1001315,3,3,0
2018,2,1001314,9,7,0
2018,2,1001313,483,302,0
2018,2,1001312,21,13,0
2018,2,1001311,1,1,0
2018,2,1001310,160,75,0
2018,2,1001309,79,54,0
2018,2,1001308,975,541,0
2018,2,1001307,363,196,0
2018,2,1001306,216,138,0
2018,2,1001305,64,21,0
2018,2,1001304,2017,944,0
2018,2,1001303,92,40,0
2018,2,1001302,473,220,0
2018,2,1001301,818,361,0
2018,2,1001300,951,689,0
2018,2,1001299,12,11,0
2018,2,1001298,2014,967,0
2018,2,1001297,580,302,77
2018,2,1001296,253,142,0
2018,2,1001295,1531,858,0
2018,2,1001294,332,178,1
2018,2,1001293,5,4,0
2018,2,1001292,43,28,0
2018,2,1001291,63,31,0
2018,2,1001290,102,56,4
2018,2,1001289,408,223,0
2018,2,1001288,35,21,0
2018,2,1001287,105,64,0
2018,2,1001286,286,157,83
2018,2,1001285,79,74,0
2018,2,1001284,1017,584,0
2018,2,1001283,815,410,0
2018,2,1001282,950,486,0
2018,2,1001281,1,1,0
2018,2,1001279,51,31,23
2018,2,1001277,285,206,0
2018,2,1001276,4,4,0
2018,2,1001275,145,90,0
2018,2,1001274,287,221,0
2018,2,1001273,86,69,0
2018,2,1001272,14,11,0
2018,2,1001271,789,604,64
2018,2,1001270,385,238,0
2018,2,1001269,65,36,0
2018,2,1001268,176,88,0
2018,2,1001267,110,89,0
2018,2,1001266,2,2,0
2018,2,1001265,60,46,0
2018,2,1001264,711,330,43
